Times,elabsed_time,test_tx,bus_id,nodeId,adc_ch,index,sub_index,adc_data,adc_data_converted,reqmsg,requestreg,respmsg,responsereg,status
2024-03-12_09:18:08,0.3083333969116211,1,0,0,3,0x2400,1,None,None,1,0x600402400010000000000000,0,None,0
2024-03-12_09:18:08,0.6130921840667725,1,0,0,4,0x2400,2,None,None,1,0x600402400020000000000000,0,None,0
2024-03-12_09:18:08,0.9185514450073242,1,0,0,5,0x2400,3,None,None,1,0x600402400030000000000000,0,None,0
2024-03-12_09:18:08,1.22324538230896,1,0,0,6,0x2400,4,None,None,1,0x600402400040000000000000,0,None,0
2024-03-12_09:18:09,1.5284793376922607,1,0,0,7,0x2400,5,None,None,1,0x600402400050000000000000,0,None,0
2024-03-12_09:18:09,1.834479808807373,1,0,0,8,0x2400,6,None,None,1,0x600402400060000000000000,0,None,0
2024-03-12_09:18:09,2.139491081237793,1,0,0,9,0x2400,7,None,None,1,0x600402400070000000000000,0,None,0
2024-03-12_09:18:10,2.4445700645446777,1,0,0,10,0x2400,8,None,None,1,0x600402400080000000000000,0,None,0
2024-03-12_09:18:10,2.7495765686035156,1,0,0,11,0x2400,9,None,None,1,0x600402400090000000000000,0,None,0
2024-03-12_09:18:10,3.054668664932251,1,0,0,12,0x2400,10,None,None,1,0x6004024000a0000000000000,0,None,0
2024-03-12_09:18:11,3.358616352081299,1,0,0,13,0x2400,11,None,None,1,0x6004024000b0000000000000,0,None,0
2024-03-12_09:18:11,3.665799617767334,1,0,0,14,0x2400,12,None,None,1,0x6004024000c0000000000000,0,None,0
2024-03-12_09:18:11,3.9697353839874268,1,0,0,15,0x2400,13,None,None,1,0x6004024000d0000000000000,0,None,0
2024-03-12_09:18:11,4.275939226150513,1,0,0,16,0x2400,14,None,None,1,0x6004024000e0000000000000,0,None,0
2024-03-12_09:18:12,4.580248594284058,1,0,0,17,0x2400,15,None,None,1,0x6004024000f0000000000000,0,None,0
2024-03-12_09:18:12,4.885483980178833,1,0,0,18,0x2400,16,None,None,1,0x600402400100000000000000,0,None,0
2024-03-12_09:18:12,5.190195798873901,1,0,0,19,0x2400,17,None,None,1,0x600402400110000000000000,0,None,0
2024-03-12_09:18:13,5.495847702026367,1,0,0,20,0x2400,18,None,None,1,0x600402400120000000000000,0,None,0
2024-03-12_09:18:13,5.800280332565308,1,0,0,21,0x2400,19,None,None,1,0x600402400130000000000000,0,None,0
2024-03-12_09:18:13,6.105204820632935,1,0,0,22,0x2400,20,None,None,1,0x600402400140000000000000,0,None,0
2024-03-12_09:18:14,6.410565614700317,1,0,0,23,0x2400,21,None,None,1,0x600402400150000000000000,0,None,0
2024-03-12_09:18:14,6.715517520904541,1,0,0,24,0x2400,22,None,None,1,0x600402400160000000000000,0,None,0
2024-03-12_09:18:14,7.020632982254028,1,0,0,25,0x2400,23,None,None,1,0x600402400170000000000000,0,None,0
2024-03-12_09:18:15,7.325473070144653,1,0,0,26,0x2400,24,None,None,1,0x600402400180000000000000,0,None,0
2024-03-12_09:18:15,7.630711317062378,1,0,0,27,0x2400,25,None,None,1,0x600402400190000000000000,0,None,0
2024-03-12_09:18:15,7.9346818923950195,1,0,0,28,0x2400,26,None,None,1,0x6004024001a0000000000000,0,None,0
2024-03-12_09:18:15,8.240843296051025,1,0,0,29,0x2400,27,None,None,1,0x6004024001b0000000000000,0,None,0
2024-03-12_09:18:16,8.545477867126465,1,0,0,30,0x2400,28,None,None,1,0x6004024001c0000000000000,0,None,0
2024-03-12_09:18:16,8.852031707763672,1,0,0,31,0x2400,29,None,None,1,0x6004024001d0000000000000,0,None,0
2024-03-12_09:18:16,9.157228708267212,1,0,0,32,0x2400,30,None,None,1,0x6004024001e0000000000000,0,None,0
2024-03-12_09:18:17,9.463515996932983,1,0,0,33,0x2400,31,None,None,1,0x6004024001f0000000000000,0,None,0
2024-03-12_09:18:17,9.76851749420166,1,0,0,34,0x2400,32,None,None,1,0x600402400200000000000000,0,None,0
2024-03-12_09:18:17,10.07445764541626,1,0,0,3,0x2400,1,None,None,1,0x600402400010000000000000,0,None,0
