Times,elabsed_time,dec_code_err,dec_disp_err,dec10b_counter,rst_counter,enc10b_counter
2024-07-07_14:59:11,235.23426699638367,30.0,130.0,236.0,0.0,190.0
2024-07-07_14:59:20,244.68114638328552,30.0,130.0,252.0,0.0,222.0
2024-07-07_14:59:30,254.17131757736206,30.0,130.0,28.0,0.0,254.0
2024-07-07_14:59:39,263.6565079689026,30.0,130.0,60.0,0.0,30.0
2024-07-07_14:59:49,272.9983196258545,30.0,130.0,91.0,0.0,62.0
2024-07-07_14:59:58,282.42264008522034,30.0,130.0,123.0,0.0,96.0
2024-07-07_15:00:07,291.7462763786316,30.0,130.0,155.0,0.0,129.0
2024-07-07_15:00:17,300.9362623691559,30.0,130.0,187.0,0.0,161.0
2024-07-07_15:00:26,310.2619845867157,30.0,130.0,219.0,0.0,194.0
2024-07-07_15:00:35,319.63638496398926,30.0,130.0,251.0,0.0,228.0
2024-07-07_15:00:45,328.9579930305481,30.0,130.0,27.0,0.0,1.0
2024-07-07_15:00:54,338.2678635120392,30.0,130.0,59.0,0.0,33.0
2024-07-07_15:01:03,347.75547885894775,30.0,130.0,91.0,0.0,66.0
2024-07-07_15:01:13,357.1461765766144,30.0,130.0,123.0,0.0,98.0
2024-07-07_15:01:22,366.46212673187256,30.0,130.0,155.0,0.0,132.0
2024-07-07_15:01:32,375.88717126846313,30.0,130.0,185.0,0.0,166.0
2024-07-07_15:01:41,385.2736644744873,30.0,130.0,217.0,0.0,198.0
2024-07-07_15:01:50,394.71248745918274,30.0,130.0,249.0,0.0,231.0
2024-07-07_15:02:00,404.03689551353455,30.0,130.0,25.0,0.0,7.0
2024-07-07_15:02:09,413.4994022846222,30.0,130.0,56.0,0.0,41.0
2024-07-07_15:02:19,422.87033867836,30.0,130.0,88.0,0.0,73.0
2024-07-07_15:02:28,432.15181398391724,30.0,130.0,120.0,0.0,105.0
2024-07-07_15:02:37,441.63612055778503,30.0,130.0,152.0,0.0,138.0
2024-07-07_15:02:47,450.9838538169861,30.0,130.0,184.0,0.0,170.0
2024-07-07_15:02:56,460.4234435558319,30.0,130.0,216.0,0.0,202.0
2024-07-07_15:03:05,469.6530201435089,30.0,130.0,248.0,0.0,231.0
2024-07-07_15:03:15,479.0639395713806,30.0,130.0,23.0,0.0,8.0
2024-07-07_15:03:24,488.46753191947937,30.0,130.0,54.0,0.0,41.0
2024-07-07_15:03:34,497.84484672546387,30.0,130.0,86.0,0.0,74.0
2024-07-07_15:03:43,507.24085998535156,30.0,130.0,118.0,0.0,107.0
2024-07-07_15:03:52,516.7446932792664,30.0,130.0,150.0,0.0,137.0
2024-07-07_15:04:02,526.138955116272,30.0,130.0,182.0,0.0,169.0
2024-07-07_15:04:11,535.6594891548157,30.0,130.0,209.0,0.0,201.0
2024-07-07_15:04:21,545.0091409683228,30.0,130.0,241.0,0.0,233.0
2024-07-07_15:04:30,554.367151260376,30.0,130.0,17.0,0.0,13.0
2024-07-07_15:04:39,563.792195558548,30.0,130.0,49.0,0.0,45.0
2024-07-07_15:04:49,573.0396580696106,30.0,130.0,81.0,0.0,77.0
2024-07-07_15:04:58,582.2394788265228,30.0,130.0,113.0,0.0,109.0
2024-07-07_15:05:07,591.6088891029358,30.0,130.0,145.0,0.0,141.0
2024-07-07_15:05:17,600.944993019104,30.0,130.0,177.0,0.0,174.0
2024-07-07_15:05:26,610.3871188163757,30.0,130.0,209.0,0.0,218.0
2024-07-07_15:05:35,619.8269016742706,30.0,130.0,240.0,0.0,250.0
2024-07-07_15:05:45,629.2494447231293,30.0,130.0,16.0,0.0,26.0
2024-07-07_15:05:54,638.6331906318665,30.0,130.0,48.0,0.0,59.0
2024-07-07_15:06:04,648.0562422275543,30.0,130.0,78.0,0.0,91.0
2024-07-07_15:06:13,657.4856977462769,30.0,130.0,110.0,0.0,125.0
2024-07-07_15:06:23,666.9420745372772,30.0,130.0,141.0,0.0,154.0
2024-07-07_15:06:32,676.3005740642548,30.0,130.0,173.0,0.0,186.0
2024-07-07_15:06:41,685.7752311229706,30.0,130.0,205.0,0.0,218.0
2024-07-07_15:06:51,695.1046025753021,30.0,130.0,237.0,0.0,250.0
2024-07-07_15:07:00,704.5172090530396,30.0,130.0,13.0,0.0,26.0
2024-07-07_15:07:10,713.8859114646912,30.0,130.0,45.0,0.0,58.0
2024-07-07_15:07:19,723.3740313053131,30.0,130.0,77.0,0.0,94.0
2024-07-07_15:07:29,732.8616771697998,30.0,130.0,109.0,0.0,126.0
2024-07-07_15:07:38,742.3325760364532,30.0,130.0,173.0,0.0,158.0
2024-07-07_15:07:47,751.7116286754608,30.0,130.0,205.0,0.0,191.0
2024-07-07_15:07:57,761.1200621128082,30.0,130.0,237.0,0.0,223.0
2024-07-07_15:08:06,770.4288351535797,30.0,130.0,13.0,0.0,255.0
2024-07-07_15:08:15,779.7193531990051,30.0,130.0,45.0,0.0,31.0
2024-07-07_15:08:25,789.0800685882568,30.0,130.0,77.0,0.0,60.0
2024-07-07_15:08:34,798.4038529396057,30.0,130.0,109.0,0.0,93.0
2024-07-07_15:08:43,807.7806415557861,30.0,130.0,141.0,0.0,126.0
2024-07-07_15:08:53,817.279883146286,30.0,130.0,173.0,0.0,158.0
2024-07-07_15:09:02,826.718442440033,30.0,130.0,204.0,0.0,191.0
2024-07-07_15:09:12,836.0948579311371,30.0,130.0,236.0,0.0,224.0
2024-07-07_15:09:21,845.5419461727142,30.0,130.0,12.0,0.0,0.0
2024-07-07_15:09:31,854.9259762763977,30.0,130.0,12.0,0.0,34.0
2024-07-07_15:09:40,864.4272830486298,30.0,130.0,76.0,0.0,67.0
2024-07-07_15:09:50,873.8568694591522,30.0,130.0,108.0,0.0,101.0
2024-07-07_15:09:59,883.1106641292572,30.0,130.0,140.0,0.0,134.0
2024-07-07_15:10:08,892.4462168216705,30.0,130.0,172.0,0.0,166.0
2024-07-07_15:10:17,901.8048660755157,30.0,130.0,172.0,0.0,199.0
2024-07-07_15:10:27,911.2869410514832,30.0,130.0,204.0,0.0,231.0
2024-07-07_15:10:36,920.7106547355652,30.0,130.0,236.0,0.0,9.0
2024-07-07_15:10:46,930.2318246364594,30.0,130.0,11.0,0.0,41.0
2024-07-07_15:10:55,939.4949934482574,30.0,130.0,42.0,0.0,73.0
2024-07-07_15:11:05,948.9017298221588,30.0,130.0,74.0,0.0,105.0
2024-07-07_15:11:14,958.3376665115356,30.0,130.0,106.0,0.0,137.0
2024-07-07_15:11:24,967.8539500236511,30.0,130.0,138.0,0.0,169.0
2024-07-07_15:11:33,977.1970977783203,30.0,130.0,170.0,0.0,202.0
2024-07-07_15:11:42,986.5187561511993,30.0,130.0,202.0,0.0,234.0
2024-07-07_15:11:52,995.9665284156799,30.0,130.0,234.0,0.0,12.0
2024-07-07_15:12:01,1005.4055762290955,30.0,130.0,10.0,0.0,44.0
2024-07-07_15:12:10,1014.7688388824463,30.0,130.0,42.0,0.0,92.0
2024-07-07_15:12:20,1024.132800579071,30.0,130.0,74.0,0.0,126.0
2024-07-07_15:12:29,1033.5418648719788,30.0,130.0,106.0,0.0,159.0
2024-07-07_15:12:39,1042.9347095489502,30.0,130.0,138.0,0.0,196.0
2024-07-07_15:12:48,1052.340389251709,30.0,130.0,170.0,0.0,227.0
2024-07-07_15:12:58,1061.863201379776,30.0,130.0,202.0,0.0,0.0
2024-07-07_15:13:07,1071.241251707077,30.0,130.0,234.0,0.0,32.0
2024-07-07_15:13:16,1080.601697921753,30.0,130.0,10.0,0.0,64.0
2024-07-07_15:13:26,1090.025166273117,30.0,130.0,42.0,0.0,98.0
2024-07-07_15:13:35,1099.3934383392334,30.0,130.0,74.0,0.0,132.0
2024-07-07_15:13:45,1108.9757266044617,30.0,130.0,106.0,0.0,164.0
2024-07-07_15:13:54,1118.3746242523193,30.0,130.0,138.0,0.0,197.0
2024-07-07_15:14:03,1127.7664864063263,30.0,130.0,170.0,0.0,232.0
2024-07-07_15:14:13,1137.2042565345764,30.0,130.0,202.0,0.0,9.0
2024-07-07_15:14:22,1146.6650927066803,30.0,130.0,234.0,0.0,43.0
2024-07-07_15:14:32,1156.008000612259,30.0,130.0,10.0,0.0,77.0
2024-07-07_15:14:41,1165.5389966964722,30.0,130.0,42.0,0.0,109.0
2024-07-07_15:14:51,1174.940978527069,30.0,130.0,74.0,0.0,142.0
2024-07-07_15:15:00,1184.2284088134766,30.0,130.0,106.0,0.0,178.0
2024-07-07_15:15:09,1193.7012646198273,30.0,130.0,138.0,0.0,210.0
2024-07-07_15:15:19,1203.0539309978485,30.0,130.0,170.0,0.0,242.0
2024-07-07_15:15:28,1212.3722953796387,30.0,130.0,202.0,0.0,51.0
2024-07-07_15:15:38,1221.869110584259,30.0,130.0,234.0,0.0,84.0
2024-07-07_15:15:47,1231.1783990859985,30.0,130.0,10.0,0.0,118.0
2024-07-07_15:15:56,1240.595242023468,30.0,130.0,42.0,0.0,150.0
2024-07-07_15:16:06,1250.0313503742218,30.0,130.0,74.0,0.0,182.0
2024-07-07_15:16:15,1259.4654741287231,30.0,130.0,106.0,0.0,215.0
2024-07-07_15:16:25,1268.9698119163513,30.0,130.0,138.0,0.0,8.0
2024-07-07_15:16:34,1278.3209564685822,30.0,130.0,168.0,0.0,40.0
2024-07-07_15:16:43,1287.7448437213898,30.0,130.0,200.0,0.0,72.0
2024-07-07_15:16:53,1297.1786851882935,30.0,130.0,232.0,0.0,104.0
2024-07-07_15:17:02,1306.547322511673,30.0,130.0,8.0,0.0,140.0
2024-07-07_15:17:12,1316.0393838882446,30.0,130.0,40.0,0.0,172.0
2024-07-07_15:17:21,1325.5455360412598,30.0,130.0,104.0,0.0,204.0
2024-07-07_15:17:30,1334.8405508995056,30.0,130.0,136.0,0.0,238.0
2024-07-07_15:17:40,1344.3079409599304,30.0,130.0,168.0,0.0,14.0
2024-07-07_15:17:49,1353.8280460834503,30.0,130.0,199.0,0.0,46.0
2024-07-07_15:17:59,1363.1463079452515,30.0,130.0,231.0,0.0,78.0
2024-07-07_15:18:08,1372.5699756145477,30.0,130.0,7.0,0.0,110.0
2024-07-07_15:18:18,1381.925214290619,30.0,130.0,39.0,0.0,143.0
2024-07-07_15:18:27,1391.3226201534271,30.0,130.0,71.0,0.0,175.0
2024-07-07_15:18:36,1400.7308151721954,30.0,130.0,103.0,0.0,207.0
2024-07-07_15:18:46,1410.079200744629,30.0,130.0,135.0,0.0,239.0
2024-07-07_15:18:55,1419.3545787334442,30.0,130.0,167.0,0.0,15.0
2024-07-07_15:19:04,1428.7738947868347,30.0,130.0,195.0,0.0,47.0
2024-07-07_15:19:14,1437.9781029224396,30.0,130.0,195.0,0.0,84.0
2024-07-07_15:19:23,1447.4145126342773,30.0,130.0,227.0,0.0,117.0
2024-07-07_15:19:32,1456.804762840271,30.0,130.0,3.0,0.0,153.0
2024-07-07_15:19:42,1466.3061158657074,30.0,130.0,35.0,0.0,185.0
2024-07-07_15:19:51,1475.7195484638214,30.0,130.0,67.0,0.0,217.0
2024-07-07_15:20:01,1485.1262352466583,30.0,130.0,99.0,0.0,247.0
2024-07-07_15:20:10,1494.6362495422363,30.0,130.0,131.0,0.0,24.0
2024-07-07_15:20:20,1503.990716457367,30.0,130.0,163.0,0.0,58.0
2024-07-07_15:20:29,1513.3325779438019,30.0,130.0,198.0,0.0,95.0
2024-07-07_15:20:38,1522.6847054958344,30.0,130.0,230.0,0.0,127.0
2024-07-07_15:20:48,1532.0416028499603,30.0,130.0,6.0,0.0,159.0
2024-07-07_15:20:57,1541.36652302742,30.0,130.0,38.0,0.0,189.0
2024-07-07_15:21:06,1550.839123725891,30.0,130.0,70.0,0.0,222.0
2024-07-07_15:21:16,1560.2812271118164,30.0,130.0,102.0,0.0,254.0
2024-07-07_15:21:26,1569.842833518982,30.0,130.0,134.0,0.0,30.0
2024-07-07_15:21:35,1579.194232225418,30.0,130.0,166.0,0.0,62.0
2024-07-07_15:21:44,1588.607223033905,30.0,130.0,198.0,0.0,99.0
2024-07-07_15:21:54,1598.0417909622192,30.0,130.0,230.0,0.0,135.0
2024-07-07_15:22:03,1607.4809935092926,30.0,130.0,6.0,0.0,167.0
2024-07-07_15:22:13,1616.8820593357086,30.0,130.0,38.0,0.0,199.0
2024-07-07_15:22:22,1626.2952971458435,30.0,130.0,70.0,0.0,7.0
2024-07-07_15:22:31,1635.745058298111,30.0,130.0,102.0,0.0,40.0
2024-07-07_15:22:41,1645.2194299697876,30.0,130.0,133.0,0.0,73.0
2024-07-07_15:22:50,1654.5686864852905,30.0,130.0,165.0,0.0,109.0
2024-07-07_15:23:00,1664.0460829734802,30.0,130.0,197.0,0.0,138.0
2024-07-07_15:23:09,1673.496350288391,30.0,130.0,229.0,0.0,170.0
2024-07-07_15:23:18,1682.7808277606964,30.0,130.0,5.0,0.0,204.0
2024-07-07_15:23:29,1693.0784571170807,30.0,130.0,33.0,0.0,236.0
2024-07-07_15:23:40,1703.8751995563507,30.0,130.0,65.0,0.0,12.0
2024-07-07_15:23:49,1713.370659828186,30.0,130.0,97.0,0.0,45.0
2024-07-07_15:23:58,1722.8099842071533,30.0,130.0,129.0,0.0,78.0
2024-07-07_15:24:08,1732.1811480522156,30.0,130.0,161.0,0.0,111.0
2024-07-07_15:24:17,1741.5634534358978,30.0,130.0,193.0,0.0,143.0
2024-07-07_15:24:27,1751.034634590149,30.0,130.0,225.0,0.0,175.0
2024-07-07_15:24:36,1760.5500531196594,30.0,130.0,1.0,0.0,208.0
2024-07-07_15:24:47,1770.8859515190125,30.0,130.0,33.0,0.0,245.0
2024-07-07_15:24:56,1780.3244001865387,30.0,130.0,65.0,0.0,22.0
2024-07-07_15:25:05,1789.7074604034424,30.0,130.0,97.0,0.0,54.0
2024-07-07_15:25:15,1799.1575138568878,30.0,130.0,129.0,0.0,87.0
2024-07-07_15:25:24,1808.7653486728668,30.0,130.0,161.0,0.0,120.0
2024-07-07_15:25:34,1818.3651320934296,30.0,130.0,192.0,0.0,152.0
2024-07-07_15:25:44,1827.8799903392792,30.0,130.0,224.0,0.0,184.0
2024-07-07_15:25:53,1837.2667698860168,30.0,130.0,0.0,0.0,213.0
2024-07-07_15:26:02,1846.7637972831726,30.0,130.0,32.0,0.0,246.0
2024-07-07_15:26:12,1856.1073715686798,30.0,130.0,32.0,0.0,22.0
2024-07-07_15:26:21,1865.5896968841553,30.0,130.0,64.0,0.0,54.0
2024-07-07_15:26:30,1874.7954604625702,30.0,130.0,96.0,0.0,86.0
2024-07-07_15:26:40,1884.3170146942139,30.0,130.0,128.0,0.0,118.0
2024-07-07_15:26:50,1893.8898363113403,30.0,130.0,160.0,0.0,150.0
2024-07-07_15:26:59,1903.383829832077,30.0,130.0,192.0,0.0,182.0
2024-07-07_15:27:08,1912.686112165451,30.0,130.0,224.0,0.0,215.0
2024-07-07_15:27:20,1924.5470495224,30.0,130.0,0.0,0.0,247.0
2024-07-07_15:27:31,1935.0963015556335,188.0,5.0,10.0,3.0,0.0
2024-07-07_15:27:40,1944.6422185897827,188.0,5.0,10.0,35.0,0.0
2024-07-07_15:27:50,1954.1886961460114,188.0,5.0,10.0,67.0,0.0
2024-07-07_15:27:59,1963.6956703662872,188.0,5.0,10.0,99.0,0.0
2024-07-07_15:28:09,1973.1150090694427,188.0,5.0,10.0,131.0,0.0
2024-07-07_15:28:18,1982.5109550952911,188.0,5.0,10.0,163.0,0.0
2024-07-07_15:28:28,1992.1280205249786,188.0,5.0,10.0,195.0,0.0
2024-07-07_15:28:37,2001.718520641327,188.0,5.0,10.0,227.0,0.0
2024-07-07_15:28:47,2011.318199634552,188.0,5.0,10.0,3.0,0.0
2024-07-07_15:30:34,2117.9248220920563,188.0,5.0,10.0,35.0,0.0
2024-07-07_15:32:38,2242.230042219162,188.0,5.0,10.0,67.0,0.0
2024-07-07_14:55:16,2305.0109901428223,None,None,None,None,End of Test
