Times,TEMPERATURE,VCCAUX,VCCBRAM,VCCINT 
2024-06-12 13:04:02,50.6,1.863,1.042,1.041
2024-06-12 13:04:05,50.6,1.863,1.042,1.041
2024-06-12 13:04:07,50.3,1.863,1.042,1.041
2024-06-12 13:04:09,50.6,1.863,1.041,1.041
2024-06-12 13:04:12,50.7,1.863,1.042,1.042
2024-06-12 13:04:14,50.7,1.864,1.041,1.042
2024-06-12 13:04:16,50.6,1.863,1.042,1.042
2024-06-12 13:04:19,50.6,1.863,1.041,1.041
2024-06-12 13:04:21,50.3,1.863,1.041,1.042
2024-06-12 13:04:23,50.6,1.863,1.041,1.041
2024-06-12 13:04:26,50.6,1.863,1.042,1.041
2024-06-12 13:04:28,50.6,1.863,1.041,1.040
2024-06-12 13:04:30,50.7,1.865,1.042,1.042
2024-06-12 13:04:33,50.6,1.863,1.041,1.042
2024-06-12 13:04:35,50.4,1.863,1.041,1.041
2024-06-12 13:04:37,50.6,1.863,1.041,1.041
2024-06-12 13:04:40,50.4,1.863,1.041,1.041
2024-06-12 13:04:42,50.6,1.863,1.042,1.041
2024-06-12 13:04:45,50.6,1.863,1.041,1.040
2024-06-12 13:04:47,50.3,1.862,1.040,1.040
2024-06-12 13:04:49,50.6,1.863,1.041,1.041
2024-06-12 13:04:52,50.8,1.863,1.042,1.042
2024-06-12 13:04:54,50.4,1.863,1.041,1.042
2024-06-12 13:04:56,50.7,1.863,1.041,1.041
2024-06-12 13:04:59,50.4,1.863,1.042,1.042
2024-06-12 13:05:01,50.4,1.863,1.042,1.041
2024-06-12 13:05:03,50.6,1.863,1.042,1.042
2024-06-12 13:05:06,50.4,1.863,1.042,1.042
2024-06-12 13:05:08,50.6,1.863,1.042,1.042
2024-06-12 13:05:10,50.4,1.863,1.042,1.041
2024-06-12 13:05:13,50.6,1.864,1.042,1.041
2024-06-12 13:05:15,50.4,1.864,1.042,1.042
2024-06-12 13:05:17,50.4,1.864,1.041,1.041
2024-06-12 13:05:20,50.4,1.863,1.040,1.041
2024-06-12 13:05:22,50.4,1.863,1.041,1.041
2024-06-12 13:05:24,50.6,1.863,1.041,1.041
2024-06-12 13:05:27,50.6,1.864,1.042,1.041
2024-06-12 13:05:29,50.7,1.863,1.042,1.041
2024-06-12 13:05:32,50.4,1.863,1.041,1.040
2024-06-12 13:05:34,50.6,1.863,1.041,1.041
2024-06-12 13:05:36,50.4,1.864,1.041,1.041
2024-06-12 13:05:39,50.6,1.863,1.042,1.041
2024-06-12 13:05:41,50.4,1.863,1.041,1.041
2024-06-12 13:05:43,50.4,1.863,1.041,1.042
2024-06-12 13:05:46,50.6,1.863,1.041,1.041
2024-06-12 13:05:48,50.7,1.864,1.042,1.042
2024-06-12 13:05:50,50.4,1.864,1.042,1.042
2024-06-12 13:05:53,50.4,1.863,1.042,1.040
2024-06-12 13:05:55,50.4,1.863,1.041,1.040
2024-06-12 13:05:57,50.6,1.863,1.040,1.041
2024-06-12 13:06:00,50.4,1.863,1.041,1.041
2024-06-12 13:06:02,50.3,1.862,1.041,1.041
2024-06-12 13:06:04,50.4,1.863,1.041,1.042
2024-06-12 13:06:07,50.6,1.864,1.042,1.041
2024-06-12 13:06:09,50.6,1.863,1.041,1.041
2024-06-12 13:06:12,50.6,1.864,1.042,1.042
2024-06-12 13:06:14,50.6,1.863,1.042,1.041
2024-06-12 13:06:16,50.4,1.864,1.041,1.041
2024-06-12 13:06:19,50.7,1.863,1.042,1.042
2024-06-12 13:06:21,50.7,1.865,1.042,1.041
2024-06-12 13:06:23,50.7,1.864,1.042,1.041
2024-06-12 13:06:26,50.4,1.864,1.042,1.042
2024-06-12 13:06:28,50.4,1.863,1.041,1.041
2024-06-12 13:06:30,50.4,1.863,1.042,1.041
2024-06-12 13:06:33,50.4,1.863,1.041,1.041
2024-06-12 13:06:35,50.6,1.863,1.040,1.040
2024-06-12 13:06:37,50.4,1.863,1.041,1.041
2024-06-12 13:06:40,50.6,1.863,1.042,1.041
2024-06-12 13:06:42,50.6,1.863,1.042,1.041
2024-06-12 13:06:44,50.4,1.863,1.041,1.041
2024-06-12 13:06:47,50.7,1.863,1.042,1.041
2024-06-12 13:06:49,50.7,1.863,1.042,1.041
2024-06-12 13:06:51,50.4,1.864,1.041,1.041
2024-06-12 13:06:54,50.6,1.864,1.041,1.041
2024-06-12 13:06:56,50.7,1.864,1.041,1.041
2024-06-12 13:06:59,50.6,1.863,1.042,1.041
2024-06-12 13:07:01,50.9,1.863,1.041,1.042
2024-06-12 13:07:03,50.4,1.863,1.041,1.041
2024-06-12 13:07:06,50.4,1.863,1.041,1.041
