Times,TEMPERATURE,VCCAUX,VCCBRAM,VCCINT 
17:46:31,36.9,1.792,1.031,1.050
17:46:32,36.1,1.792,1.039,1.007
17:46:33,36.2,1.789,1.017,1.031
17:46:34,36.2,1.790,1.050,1.043
17:46:35,36.7,1.792,1.036,1.049
