Times,elabsed_time,dec_code_err,dec_disp_err,dec10b_counter,rst_counter,enc10b_counter
2024-07-07_18:03:51,99.94954919815063,110.0,232.0,1.0,16.0,49.0
2024-07-07_18:04:47,156.30162358283997,199.0,138.0,3.0,16.0,81.0
2024-07-07_18:04:58,167.24123859405518,199.0,138.0,3.0,16.0,113.0
2024-07-07_18:05:27,195.37886214256287,101.0,115.0,11.0,16.0,145.0
2024-07-07_18:02:11,243.915198802948,None,None,None,None,End of Test
