Times,elabsed_time,dec_code_err,dec_disp_err,dec10b_counter,rst_counter,enc10b_counter
2024-07-07_18:03:51,99.94954919815063,5.0,5.0,0.0,0.0,4.0
2024-07-07_18:04:47,156.30162358283997,4.0,10.0,0.0,0.0,1.0
2024-07-07_18:04:58,167.24123859405518,5.0,11.0,30.0,0.0,1.0
2024-07-07_18:05:27,195.37886214256287,188.0,5.0,10.0,0.0,0.0
2024-07-07_18:02:11,243.915198802948,None,None,None,None,End of Test
