Times,TEMPERATURE,VCCAUX,VCCBRAM,VCCINT 
17:48:24,36.9,1.792,1.044,1.028
17:48:25,36.7,1.792,1.017,1.028
17:48:26,37.2,1.792,1.035,1.044
17:48:27,36.7,1.791,1.006,1.019
17:48:28,36.4,1.792,1.040,1.057
