Times,TEMPERATURE,VCCAUX,VCCBRAM,VCCINT 
2024-06-12 12:20:06,50.2,1.863,1.041,1.041
2024-06-12 12:20:08,50.2,1.863,1.041,1.041
2024-06-12 12:20:10,50.0,1.863,1.042,1.040
2024-06-12 12:20:13,50.1,1.863,1.042,1.041
2024-06-12 12:20:15,50.2,1.863,1.041,1.041
2024-06-12 12:20:17,50.0,1.862,1.041,1.039
2024-06-12 12:20:20,50.1,1.862,1.041,1.041
2024-06-12 12:20:22,50.1,1.863,1.041,1.040
2024-06-12 12:20:24,50.2,1.863,1.041,1.042
2024-06-12 12:20:27,50.3,1.863,1.041,1.041
2024-06-12 12:20:29,50.2,1.863,1.041,1.041
2024-06-12 12:20:31,50.2,1.863,1.041,1.041
2024-06-12 12:20:34,50.2,1.863,1.041,1.041
2024-06-12 12:20:36,50.3,1.864,1.042,1.041
2024-06-12 12:20:39,50.3,1.863,1.041,1.041
2024-06-12 12:20:41,50.1,1.863,1.041,1.041
2024-06-12 12:20:43,50.1,1.863,1.041,1.041
2024-06-12 12:20:46,50.4,1.863,1.041,1.041
2024-06-12 12:20:48,50.2,1.863,1.041,1.041
2024-06-12 12:20:50,50.1,1.863,1.040,1.040
2024-06-12 12:20:53,50.1,1.862,1.041,1.041
2024-06-12 12:20:55,50.2,1.863,1.042,1.041
2024-06-12 12:20:57,50.1,1.863,1.042,1.041
2024-06-12 12:21:00,50.3,1.863,1.041,1.040
2024-06-12 12:21:02,50.2,1.863,1.041,1.041
2024-06-12 12:21:04,50.0,1.862,1.041,1.039
2024-06-12 12:21:07,50.1,1.863,1.041,1.041
2024-06-12 12:21:09,50.1,1.863,1.041,1.041
2024-06-12 12:21:12,50.2,1.863,1.041,1.040
2024-06-12 12:21:14,50.2,1.863,1.041,1.040
2024-06-12 12:21:16,50.1,1.862,1.041,1.040
2024-06-12 12:21:19,50.1,1.862,1.042,1.041
2024-06-12 12:21:21,50.0,1.861,1.040,1.039
2024-06-12 12:21:23,50.1,1.863,1.041,1.040
2024-06-12 12:21:26,49.8,1.863,1.041,1.040
2024-06-12 12:21:28,50.0,1.862,1.040,1.040
2024-06-12 12:21:30,50.0,1.863,1.040,1.040
2024-06-12 12:21:33,50.2,1.863,1.042,1.041
2024-06-12 12:21:35,50.0,1.863,1.041,1.040
2024-06-12 12:21:37,50.0,1.863,1.041,1.042
2024-06-12 12:21:40,50.0,1.863,1.041,1.041
2024-06-12 12:21:42,50.0,1.862,1.040,1.040
2024-06-12 12:21:45,50.1,1.863,1.041,1.041
2024-06-12 12:21:47,50.1,1.863,1.041,1.041
2024-06-12 12:21:49,50.0,1.863,1.040,1.041
2024-06-12 12:21:52,50.0,1.862,1.041,1.041
2024-06-12 12:21:54,50.1,1.863,1.041,1.040
2024-06-12 12:21:56,50.2,1.863,1.042,1.041
2024-06-12 12:21:59,50.1,1.863,1.041,1.039
2024-06-12 12:22:01,50.2,1.863,1.040,1.040
2024-06-12 12:22:03,50.1,1.863,1.041,1.041
2024-06-12 12:22:06,50.1,1.863,1.040,1.041
2024-06-12 12:22:08,50.1,1.863,1.040,1.041
2024-06-12 12:22:10,50.1,1.863,1.042,1.041
2024-06-12 12:22:13,50.1,1.863,1.041,1.041
2024-06-12 12:22:15,50.1,1.862,1.041,1.041
2024-06-12 12:22:17,50.1,1.863,1.041,1.042
2024-06-12 12:22:20,50.1,1.863,1.041,1.040
2024-06-12 12:22:22,50.0,1.863,1.041,1.041
2024-06-12 12:22:25,50.1,1.863,1.040,1.040
2024-06-12 12:22:27,50.2,1.863,1.042,1.042
2024-06-12 12:22:29,50.1,1.863,1.041,1.041
2024-06-12 12:22:32,50.2,1.863,1.041,1.041
2024-06-12 12:22:34,50.2,1.863,1.042,1.042
2024-06-12 12:22:36,50.1,1.863,1.041,1.041
2024-06-12 12:22:39,50.1,1.863,1.041,1.041
2024-06-12 12:22:41,50.1,1.863,1.041,1.040
2024-06-12 12:22:43,50.0,1.863,1.041,1.040
2024-06-12 12:22:46,50.1,1.863,1.041,1.041
2024-06-12 12:22:48,50.2,1.863,1.041,1.041
2024-06-12 12:22:50,50.1,1.863,1.041,1.040
2024-06-12 12:22:53,50.1,1.863,1.041,1.040
2024-06-12 12:22:55,50.2,1.863,1.041,1.042
2024-06-12 12:22:57,49.7,1.862,1.040,1.040
2024-06-12 12:23:00,50.1,1.863,1.041,1.040
2024-06-12 12:23:02,50.1,1.863,1.041,1.041
2024-06-12 12:23:04,50.3,1.863,1.040,1.041
2024-06-12 12:23:07,50.2,1.863,1.041,1.041
2024-06-12 12:23:09,50.2,1.863,1.041,1.041
2024-06-12 12:23:12,50.1,1.863,1.041,1.041
2024-06-12 12:23:14,50.1,1.863,1.041,1.041
2024-06-12 12:23:16,50.2,1.863,1.041,1.040
2024-06-12 12:23:19,50.1,1.863,1.041,1.041
2024-06-12 12:23:21,50.3,1.863,1.041,1.041
2024-06-12 12:23:23,50.2,1.863,1.041,1.041
2024-06-12 12:23:26,50.2,1.863,1.042,1.041
2024-06-12 12:23:28,50.0,1.863,1.041,1.041
2024-06-12 12:23:30,50.3,1.863,1.042,1.041
2024-06-12 12:23:33,50.0,1.863,1.042,1.041
2024-06-12 12:23:35,50.0,1.863,1.041,1.041
2024-06-12 12:23:37,50.1,1.863,1.041,1.041
2024-06-12 12:23:40,50.1,1.862,1.041,1.040
2024-06-12 12:23:42,50.1,1.863,1.040,1.041
2024-06-12 12:23:44,50.2,1.863,1.041,1.041
2024-06-12 12:23:47,50.2,1.863,1.042,1.041
2024-06-12 12:23:49,50.1,1.863,1.041,1.040
2024-06-12 12:23:52,50.2,1.863,1.041,1.040
2024-06-12 12:23:54,50.4,1.863,1.042,1.041
2024-06-12 12:23:56,50.2,1.863,1.041,1.042
2024-06-12 12:23:59,50.0,1.863,1.042,1.041
2024-06-12 12:24:01,50.1,1.863,1.041,1.041
2024-06-12 12:24:03,50.2,1.862,1.041,1.040
2024-06-12 12:24:06,50.1,1.863,1.041,1.040
2024-06-12 12:24:08,50.0,1.863,1.040,1.041
2024-06-12 12:24:10,50.2,1.863,1.041,1.041
2024-06-12 12:24:13,50.1,1.862,1.041,1.040
2024-06-12 12:24:15,50.3,1.863,1.041,1.041
2024-06-12 12:24:17,50.1,1.863,1.041,1.041
2024-06-12 12:24:20,50.1,1.863,1.041,1.041
2024-06-12 12:24:22,50.1,1.863,1.042,1.041
2024-06-12 12:24:24,50.2,1.863,1.042,1.040
2024-06-12 12:24:27,50.2,1.863,1.040,1.041
2024-06-12 12:24:29,50.1,1.863,1.041,1.041
2024-06-12 12:24:32,50.3,1.863,1.041,1.041
2024-06-12 12:24:34,50.2,1.863,1.042,1.041
2024-06-12 12:24:36,50.2,1.862,1.041,1.041
2024-06-12 12:24:39,50.0,1.862,1.040,1.040
2024-06-12 12:24:41,50.0,1.862,1.041,1.041
2024-06-12 12:24:43,50.2,1.863,1.041,1.041
2024-06-12 12:24:46,50.2,1.863,1.041,1.041
2024-06-12 12:24:48,50.3,1.864,1.042,1.041
2024-06-12 12:24:50,50.2,1.863,1.041,1.041
2024-06-12 12:24:53,50.0,1.863,1.041,1.040
2024-06-12 12:24:55,50.1,1.863,1.040,1.041
2024-06-12 12:24:57,50.2,1.863,1.041,1.041
2024-06-12 12:25:00,50.1,1.862,1.041,1.040
2024-06-12 12:25:02,50.0,1.863,1.041,1.041
2024-06-12 12:25:04,50.2,1.863,1.041,1.041
2024-06-12 12:25:07,50.1,1.863,1.041,1.041
2024-06-12 12:25:09,50.2,1.863,1.042,1.041
2024-06-12 12:25:11,50.0,1.863,1.041,1.040
2024-06-12 12:25:14,50.0,1.863,1.040,1.040
2024-06-12 12:25:16,50.1,1.863,1.040,1.041
2024-06-12 12:25:19,50.1,1.863,1.041,1.042
2024-06-12 12:25:21,50.2,1.863,1.041,1.041
2024-06-12 12:25:23,50.1,1.862,1.041,1.040
2024-06-12 12:25:26,50.0,1.863,1.041,1.040
2024-06-12 12:25:28,50.1,1.863,1.041,1.041
2024-06-12 12:25:30,50.2,1.863,1.041,1.040
2024-06-12 12:25:33,50.0,1.863,1.041,1.040
2024-06-12 12:25:35,50.0,1.862,1.040,1.040
2024-06-12 12:25:37,50.1,1.863,1.041,1.040
2024-06-12 12:25:40,50.2,1.863,1.041,1.040
2024-06-12 12:25:42,50.1,1.862,1.040,1.041
2024-06-12 12:25:44,50.2,1.863,1.040,1.041
2024-06-12 12:25:47,50.0,1.862,1.040,1.041
2024-06-12 12:25:49,49.8,1.862,1.040,1.039
2024-06-12 12:25:51,50.1,1.863,1.040,1.040
2024-06-12 12:25:54,50.1,1.863,1.040,1.040
2024-06-12 12:25:56,49.8,1.862,1.040,1.041
2024-06-12 12:25:59,50.0,1.863,1.040,1.040
2024-06-12 12:26:01,50.0,1.862,1.040,1.039
2024-06-12 12:26:03,50.0,1.862,1.041,1.039
2024-06-12 12:26:06,50.1,1.863,1.040,1.039
2024-06-12 12:26:08,50.1,1.863,1.041,1.041
2024-06-12 12:26:10,50.1,1.863,1.041,1.040
2024-06-12 12:26:13,50.1,1.863,1.041,1.040
2024-06-12 12:26:15,50.0,1.863,1.041,1.040
2024-06-12 12:26:17,50.0,1.863,1.041,1.040
2024-06-12 12:26:20,50.0,1.862,1.040,1.040
2024-06-12 12:26:22,50.1,1.863,1.041,1.041
2024-06-12 12:26:24,50.0,1.862,1.041,1.040
2024-06-12 12:26:27,50.0,1.862,1.041,1.040
2024-06-12 12:26:29,49.8,1.863,1.041,1.041
2024-06-12 12:26:31,50.0,1.863,1.040,1.040
2024-06-12 12:26:34,49.8,1.862,1.041,1.040
2024-06-12 12:26:36,50.0,1.862,1.040,1.040
2024-06-12 12:26:39,50.0,1.862,1.041,1.040
2024-06-12 12:26:41,50.0,1.861,1.041,1.039
2024-06-12 12:26:43,50.0,1.862,1.041,1.040
2024-06-12 12:26:46,50.1,1.863,1.041,1.041
2024-06-12 12:26:48,50.1,1.862,1.041,1.040
2024-06-12 12:26:50,50.0,1.862,1.041,1.040
2024-06-12 12:26:53,50.1,1.862,1.041,1.040
2024-06-12 12:26:55,49.8,1.861,1.040,1.039
2024-06-12 12:26:57,49.8,1.861,1.039,1.039
2024-06-12 12:27:00,50.0,1.862,1.041,1.040
2024-06-12 12:27:02,50.0,1.862,1.040,1.040
2024-06-12 12:27:04,50.1,1.862,1.040,1.040
2024-06-12 12:27:07,50.2,1.862,1.041,1.040
2024-06-12 12:27:09,50.0,1.863,1.040,1.041
2024-06-12 12:27:11,50.0,1.863,1.041,1.040
2024-06-12 12:27:14,50.0,1.862,1.040,1.041
2024-06-12 12:27:16,50.0,1.863,1.041,1.041
2024-06-12 12:27:18,49.8,1.862,1.041,1.040
2024-06-12 12:27:21,50.0,1.863,1.040,1.041
2024-06-12 12:27:23,50.1,1.863,1.041,1.040
2024-06-12 12:27:26,50.1,1.863,1.041,1.041
2024-06-12 12:27:28,50.0,1.862,1.041,1.040
2024-06-12 12:27:30,50.0,1.862,1.040,1.040
2024-06-12 12:27:33,50.0,1.862,1.041,1.039
2024-06-12 12:27:35,49.8,1.862,1.040,1.040
2024-06-12 12:27:37,50.1,1.862,1.040,1.040
2024-06-12 12:27:40,50.1,1.861,1.040,1.040
2024-06-12 12:27:42,50.0,1.862,1.041,1.040
2024-06-12 12:27:44,50.1,1.862,1.040,1.040
2024-06-12 12:27:47,50.2,1.863,1.041,1.040
2024-06-12 12:27:49,50.1,1.863,1.041,1.040
2024-06-12 12:27:51,50.1,1.862,1.040,1.040
2024-06-12 12:27:54,50.2,1.863,1.041,1.041
2024-06-12 12:27:56,50.0,1.862,1.041,1.040
2024-06-12 12:27:59,50.0,1.863,1.041,1.040
2024-06-12 12:28:01,50.2,1.863,1.041,1.040
2024-06-12 12:28:03,50.2,1.863,1.041,1.041
2024-06-12 12:28:06,50.1,1.862,1.041,1.040
2024-06-12 12:28:08,50.1,1.862,1.041,1.041
2024-06-12 12:28:10,50.1,1.862,1.041,1.040
2024-06-12 12:28:13,50.0,1.863,1.040,1.040
2024-06-12 12:28:15,50.1,1.863,1.040,1.040
2024-06-12 12:28:17,50.1,1.863,1.041,1.041
2024-06-12 12:28:20,50.0,1.861,1.041,1.040
2024-06-12 12:28:22,50.1,1.863,1.041,1.040
2024-06-12 12:28:24,50.1,1.863,1.041,1.041
2024-06-12 12:28:27,50.1,1.863,1.041,1.042
2024-06-12 12:28:29,50.1,1.862,1.041,1.040
2024-06-12 12:28:31,50.0,1.863,1.040,1.040
2024-06-12 12:28:34,50.1,1.862,1.041,1.041
2024-06-12 12:28:36,50.1,1.863,1.042,1.040
2024-06-12 12:28:39,50.0,1.863,1.041,1.041
2024-06-12 12:28:41,50.1,1.863,1.041,1.041
2024-06-12 12:28:43,50.0,1.862,1.041,1.040
2024-06-12 12:28:46,50.1,1.863,1.041,1.041
2024-06-12 12:28:48,50.1,1.862,1.040,1.040
2024-06-12 12:28:50,50.1,1.862,1.041,1.040
2024-06-12 12:28:53,50.1,1.863,1.041,1.041
2024-06-12 12:28:55,50.1,1.862,1.041,1.040
2024-06-12 12:28:57,50.1,1.863,1.041,1.041
2024-06-12 12:29:00,50.3,1.863,1.041,1.042
2024-06-12 12:29:02,50.2,1.863,1.041,1.040
2024-06-12 12:29:04,50.0,1.862,1.040,1.040
2024-06-12 12:29:07,50.2,1.863,1.041,1.041
2024-06-12 12:29:09,50.1,1.863,1.042,1.040
2024-06-12 12:29:11,50.3,1.863,1.042,1.040
2024-06-12 12:29:14,50.2,1.863,1.040,1.041
2024-06-12 12:29:16,50.3,1.863,1.040,1.040
2024-06-12 12:29:19,50.2,1.863,1.041,1.041
2024-06-12 12:29:21,50.1,1.862,1.040,1.040
2024-06-12 12:29:23,50.2,1.863,1.041,1.040
2024-06-12 12:29:26,50.2,1.863,1.041,1.042
2024-06-12 12:29:28,50.3,1.864,1.041,1.041
2024-06-12 12:29:30,50.1,1.862,1.040,1.041
2024-06-12 12:29:33,50.2,1.863,1.040,1.041
2024-06-12 12:29:35,50.1,1.863,1.041,1.041
2024-06-12 12:29:37,50.1,1.862,1.040,1.040
2024-06-12 12:29:40,50.2,1.863,1.041,1.041
2024-06-12 12:29:42,50.1,1.863,1.041,1.040
2024-06-12 12:29:44,50.2,1.863,1.042,1.040
2024-06-12 12:29:47,50.3,1.863,1.041,1.041
2024-06-12 12:29:49,50.2,1.863,1.040,1.040
2024-06-12 12:29:51,50.1,1.863,1.040,1.040
2024-06-12 12:29:54,50.2,1.863,1.041,1.041
2024-06-12 12:29:56,50.1,1.863,1.041,1.040
2024-06-12 12:29:58,50.3,1.862,1.041,1.040
2024-06-12 12:30:01,50.2,1.863,1.041,1.042
2024-06-12 12:30:03,50.2,1.863,1.041,1.041
2024-06-12 12:30:06,50.0,1.863,1.041,1.040
2024-06-12 12:30:08,50.1,1.862,1.040,1.040
2024-06-12 12:30:10,50.3,1.863,1.041,1.041
2024-06-12 12:30:13,50.2,1.863,1.041,1.041
2024-06-12 12:30:15,50.1,1.862,1.041,1.041
2024-06-12 12:30:17,50.2,1.863,1.041,1.040
2024-06-12 12:30:20,50.3,1.863,1.041,1.041
2024-06-12 12:30:22,50.3,1.862,1.041,1.041
2024-06-12 12:30:24,50.1,1.863,1.041,1.040
2024-06-12 12:30:27,50.2,1.863,1.041,1.041
2024-06-12 12:30:29,50.2,1.863,1.040,1.041
2024-06-12 12:30:31,50.1,1.862,1.041,1.040
2024-06-12 12:30:34,50.2,1.862,1.041,1.040
2024-06-12 12:30:36,50.3,1.863,1.041,1.040
2024-06-12 12:30:38,50.2,1.863,1.041,1.040
2024-06-12 12:30:41,50.2,1.863,1.041,1.041
2024-06-12 12:30:43,50.3,1.863,1.042,1.041
2024-06-12 12:30:45,50.2,1.863,1.041,1.041
2024-06-12 12:30:48,50.2,1.863,1.041,1.041
2024-06-12 12:30:50,50.1,1.863,1.041,1.041
2024-06-12 12:30:53,50.3,1.863,1.041,1.041
2024-06-12 12:30:55,50.2,1.863,1.041,1.041
2024-06-12 12:30:57,50.3,1.863,1.041,1.041
2024-06-12 12:31:00,50.3,1.863,1.041,1.041
2024-06-12 12:31:02,50.1,1.863,1.041,1.041
2024-06-12 12:31:04,50.3,1.863,1.041,1.041
2024-06-12 12:31:07,50.3,1.863,1.040,1.041
2024-06-12 12:31:09,50.3,1.863,1.041,1.041
2024-06-12 12:31:11,50.2,1.863,1.041,1.041
2024-06-12 12:31:14,50.1,1.863,1.040,1.040
2024-06-12 12:31:16,50.2,1.862,1.040,1.040
2024-06-12 12:31:18,50.3,1.863,1.041,1.041
2024-06-12 12:31:21,50.2,1.863,1.041,1.041
2024-06-12 12:31:23,50.1,1.863,1.041,1.041
2024-06-12 12:31:25,50.1,1.863,1.041,1.040
2024-06-12 12:31:28,50.2,1.862,1.040,1.040
2024-06-12 12:31:30,50.3,1.863,1.042,1.041
2024-06-12 12:31:32,50.2,1.863,1.041,1.041
2024-06-12 12:31:35,50.2,1.862,1.041,1.041
2024-06-12 12:31:37,50.2,1.863,1.041,1.040
2024-06-12 12:31:40,50.3,1.863,1.042,1.041
2024-06-12 12:31:42,50.3,1.863,1.040,1.040
2024-06-12 12:31:44,50.1,1.863,1.041,1.041
2024-06-12 12:31:47,50.2,1.863,1.041,1.041
2024-06-12 12:31:49,50.1,1.863,1.042,1.041
2024-06-12 12:31:51,50.2,1.862,1.041,1.041
2024-06-12 12:31:54,50.4,1.863,1.041,1.041
2024-06-12 12:31:56,50.2,1.863,1.041,1.041
2024-06-12 12:31:58,50.4,1.863,1.041,1.041
2024-06-12 12:32:01,50.2,1.863,1.041,1.041
2024-06-12 12:32:03,50.2,1.863,1.041,1.040
2024-06-12 12:32:05,50.1,1.863,1.041,1.040
2024-06-12 12:32:08,50.3,1.863,1.041,1.040
2024-06-12 12:32:10,50.3,1.863,1.041,1.041
2024-06-12 12:32:12,50.1,1.863,1.041,1.041
2024-06-12 12:32:15,50.1,1.863,1.041,1.040
2024-06-12 12:32:17,50.4,1.863,1.041,1.042
2024-06-12 12:32:19,50.4,1.863,1.041,1.040
2024-06-12 12:32:22,50.3,1.863,1.041,1.041
2024-06-12 12:32:24,50.4,1.863,1.041,1.042
2024-06-12 12:32:27,50.2,1.863,1.041,1.041
2024-06-12 12:32:29,50.3,1.863,1.042,1.040
2024-06-12 12:32:31,50.2,1.863,1.040,1.040
2024-06-12 12:32:34,50.3,1.863,1.041,1.041
2024-06-12 12:32:36,50.3,1.863,1.042,1.041
2024-06-12 12:32:38,50.2,1.863,1.041,1.040
2024-06-12 12:32:41,50.2,1.862,1.041,1.040
2024-06-12 12:32:43,50.3,1.862,1.041,1.040
2024-06-12 12:32:45,50.3,1.863,1.042,1.041
2024-06-12 12:32:48,50.3,1.863,1.041,1.041
2024-06-12 12:32:50,50.3,1.863,1.041,1.041
2024-06-12 12:32:52,50.3,1.862,1.041,1.040
2024-06-12 12:32:55,50.4,1.863,1.042,1.041
2024-06-12 12:32:57,50.3,1.863,1.041,1.041
2024-06-12 12:32:59,50.3,1.863,1.041,1.041
2024-06-12 12:33:02,50.4,1.863,1.041,1.041
2024-06-12 12:33:04,50.2,1.863,1.041,1.041
2024-06-12 12:33:06,50.2,1.863,1.041,1.040
2024-06-12 12:33:09,50.2,1.862,1.041,1.041
2024-06-12 12:33:11,50.2,1.862,1.042,1.040
2024-06-12 12:33:13,50.4,1.862,1.041,1.040
2024-06-12 12:33:16,50.2,1.862,1.041,1.040
2024-06-12 12:33:18,50.4,1.863,1.041,1.041
2024-06-12 12:33:21,50.2,1.863,1.041,1.041
2024-06-12 12:33:23,50.2,1.863,1.041,1.041
2024-06-12 12:33:25,50.3,1.863,1.041,1.042
2024-06-12 12:33:28,50.3,1.862,1.041,1.040
2024-06-12 12:33:30,50.2,1.863,1.041,1.040
2024-06-12 12:33:32,50.2,1.863,1.040,1.040
2024-06-12 12:33:35,50.2,1.863,1.040,1.040
2024-06-12 12:33:37,50.2,1.863,1.041,1.041
2024-06-12 12:33:39,50.1,1.863,1.041,1.041
2024-06-12 12:33:42,50.2,1.863,1.041,1.041
2024-06-12 12:33:44,50.2,1.863,1.041,1.041
2024-06-12 12:33:46,50.6,1.863,1.041,1.041
2024-06-12 12:33:49,50.3,1.862,1.040,1.041
2024-06-12 12:33:51,50.1,1.863,1.041,1.040
2024-06-12 12:33:53,50.0,1.862,1.040,1.040
2024-06-12 12:33:56,50.4,1.863,1.041,1.041
2024-06-12 12:33:58,50.3,1.863,1.041,1.041
2024-06-12 12:34:00,50.2,1.863,1.041,1.041
2024-06-12 12:34:03,50.2,1.863,1.041,1.041
2024-06-12 12:34:05,50.3,1.862,1.041,1.040
2024-06-12 12:34:08,50.2,1.863,1.041,1.040
2024-06-12 12:34:10,50.2,1.862,1.040,1.040
2024-06-12 12:34:12,50.2,1.863,1.040,1.040
2024-06-12 12:34:15,50.3,1.862,1.040,1.041
2024-06-12 12:34:17,50.1,1.862,1.041,1.040
2024-06-12 12:34:19,50.2,1.863,1.041,1.041
2024-06-12 12:34:22,50.1,1.863,1.040,1.041
2024-06-12 12:34:24,50.4,1.863,1.041,1.040
2024-06-12 12:34:26,50.4,1.862,1.041,1.041
2024-06-12 12:34:29,50.2,1.862,1.041,1.040
2024-06-12 12:34:31,50.1,1.862,1.041,1.041
2024-06-12 12:34:33,50.2,1.863,1.041,1.040
2024-06-12 12:34:36,50.4,1.863,1.041,1.041
2024-06-12 12:34:38,50.1,1.862,1.041,1.040
2024-06-12 12:34:40,50.2,1.861,1.040,1.040
2024-06-12 12:34:43,50.2,1.863,1.041,1.040
2024-06-12 12:34:45,50.1,1.863,1.041,1.041
2024-06-12 12:34:47,50.2,1.862,1.040,1.040
2024-06-12 12:34:50,50.1,1.862,1.041,1.041
2024-06-12 12:34:52,50.2,1.862,1.041,1.040
2024-06-12 12:34:55,50.2,1.863,1.040,1.041
2024-06-12 12:34:57,50.2,1.863,1.041,1.041
2024-06-12 12:34:59,50.2,1.862,1.040,1.041
2024-06-12 12:35:02,50.3,1.863,1.041,1.041
2024-06-12 12:35:04,50.2,1.863,1.041,1.040
2024-06-12 12:35:06,50.4,1.863,1.042,1.041
2024-06-12 12:35:09,50.3,1.863,1.041,1.041
2024-06-12 12:35:11,50.1,1.863,1.041,1.041
2024-06-12 12:35:13,50.2,1.863,1.042,1.040
2024-06-12 12:35:16,50.4,1.863,1.041,1.041
2024-06-12 12:35:18,50.3,1.863,1.041,1.040
2024-06-12 12:35:20,50.2,1.863,1.041,1.040
2024-06-12 12:35:23,50.3,1.863,1.041,1.041
2024-06-12 12:35:25,50.3,1.863,1.041,1.040
2024-06-12 12:35:27,50.3,1.863,1.041,1.041
2024-06-12 12:35:30,50.3,1.863,1.041,1.041
2024-06-12 12:35:32,50.3,1.863,1.040,1.040
2024-06-12 12:35:34,50.2,1.863,1.041,1.041
2024-06-12 12:35:37,50.3,1.863,1.042,1.041
2024-06-12 12:35:39,50.2,1.863,1.041,1.041
2024-06-12 12:35:42,50.2,1.863,1.041,1.041
2024-06-12 12:35:44,50.4,1.863,1.041,1.041
2024-06-12 12:35:46,50.2,1.863,1.041,1.040
2024-06-12 12:35:49,50.2,1.863,1.042,1.041
2024-06-12 12:35:51,50.4,1.863,1.041,1.040
2024-06-12 12:35:53,50.4,1.863,1.041,1.041
2024-06-12 12:35:56,50.2,1.863,1.041,1.041
2024-06-12 12:35:58,50.3,1.863,1.041,1.041
2024-06-12 12:36:00,50.6,1.863,1.041,1.041
2024-06-12 12:36:03,50.4,1.864,1.042,1.042
2024-06-12 12:36:05,50.3,1.863,1.041,1.041
2024-06-12 12:36:07,50.2,1.863,1.040,1.041
2024-06-12 12:36:10,50.1,1.862,1.040,1.041
2024-06-12 12:36:12,50.3,1.862,1.041,1.042
2024-06-12 12:36:14,50.3,1.863,1.041,1.041
2024-06-12 12:36:17,50.2,1.863,1.040,1.040
2024-06-12 12:36:19,50.2,1.863,1.041,1.041
2024-06-12 12:36:21,50.1,1.863,1.041,1.040
2024-06-12 12:36:24,50.3,1.863,1.040,1.040
2024-06-12 12:36:26,50.3,1.863,1.042,1.041
2024-06-12 12:36:28,50.3,1.863,1.041,1.041
2024-06-12 12:36:31,50.2,1.863,1.041,1.041
2024-06-12 12:36:33,50.2,1.863,1.041,1.041
2024-06-12 12:36:36,50.2,1.863,1.041,1.041
2024-06-12 12:36:38,50.3,1.863,1.040,1.041
2024-06-12 12:36:40,50.2,1.862,1.040,1.040
2024-06-12 12:36:43,50.2,1.863,1.041,1.040
2024-06-12 12:36:45,50.2,1.863,1.041,1.041
2024-06-12 12:36:47,50.2,1.862,1.040,1.040
2024-06-12 12:36:50,50.2,1.862,1.041,1.040
2024-06-12 12:36:52,50.2,1.861,1.040,1.040
2024-06-12 12:36:54,50.1,1.863,1.041,1.041
2024-06-12 12:36:57,50.2,1.863,1.041,1.040
2024-06-12 12:36:59,50.1,1.863,1.040,1.041
2024-06-12 12:37:01,50.3,1.863,1.042,1.042
2024-06-12 12:37:04,50.2,1.863,1.042,1.041
2024-06-12 12:37:06,50.1,1.863,1.041,1.041
2024-06-12 12:37:08,50.2,1.863,1.041,1.041
2024-06-12 12:37:11,50.1,1.863,1.040,1.041
2024-06-12 12:37:13,50.1,1.863,1.040,1.041
2024-06-12 12:37:15,50.2,1.863,1.041,1.041
2024-06-12 12:37:18,50.2,1.863,1.041,1.041
2024-06-12 12:37:20,50.2,1.862,1.040,1.040
2024-06-12 12:37:23,50.2,1.863,1.042,1.041
2024-06-12 12:37:25,50.2,1.862,1.040,1.039
2024-06-12 12:37:27,50.3,1.863,1.041,1.041
