Times,TEMPERATURE,VCCAUX,VCCBRAM,VCCINT 
2024-07-07 14:11:27,32.2,1.792,1.000,1.000
2024-07-07 14:11:31,32.0,1.791,1.000,1.000
2024-07-07 14:11:36,32.1,1.792,1.000,1.000
2024-07-07 14:11:40,32.0,1.791,1.000,0.999
2024-07-07 14:11:45,32.0,1.791,1.000,1.000
2024-07-07 14:11:49,32.0,1.791,1.000,1.000
2024-07-07 14:11:54,32.0,1.792,1.000,1.000
2024-07-07 14:11:58,32.2,1.791,1.000,1.000
2024-07-07 14:12:02,32.0,1.792,1.000,1.000
2024-07-07 14:12:07,32.1,1.792,1.000,1.000
2024-07-07 14:12:11,32.0,1.791,1.000,1.000
2024-07-07 14:12:16,31.9,1.791,1.000,1.000
2024-07-07 14:12:20,32.0,1.790,1.000,1.000
2024-07-07 14:12:25,31.9,1.791,1.000,1.000
2024-07-07 14:12:29,32.0,1.791,1.000,1.000
2024-07-07 14:12:34,32.0,1.791,1.000,1.000
2024-07-07 14:12:38,32.0,1.792,1.000,1.000
2024-07-07 14:12:43,32.1,1.792,1.000,1.000
2024-07-07 14:12:47,31.9,1.792,1.000,1.000
2024-07-07 14:12:51,32.1,1.791,1.000,1.000
2024-07-07 14:12:56,31.9,1.791,1.000,1.000
2024-07-07 14:13:00,32.1,1.791,1.000,1.000
2024-07-07 14:13:05,31.7,1.792,1.001,1.000
2024-07-07 14:13:09,31.9,1.791,1.000,1.000
2024-07-07 14:13:14,32.1,1.791,1.001,1.000
2024-07-07 14:13:18,32.0,1.791,1.000,1.000
2024-07-07 14:13:23,31.9,1.791,1.000,1.000
2024-07-07 14:13:27,31.9,1.791,1.000,1.000
2024-07-07 14:13:31,32.0,1.792,1.000,1.000
2024-07-07 14:13:36,31.9,1.790,1.000,1.000
2024-07-07 14:13:40,31.7,1.792,1.000,1.000
2024-07-07 14:13:45,31.9,1.792,1.000,1.000
2024-07-07 14:13:49,32.0,1.791,1.000,1.000
2024-07-07 14:13:54,32.0,1.791,1.000,1.000
2024-07-07 14:13:58,32.2,1.791,1.000,1.000
2024-07-07 14:14:02,32.1,1.791,1.000,1.000
2024-07-07 14:14:07,32.1,1.791,1.000,1.000
2024-07-07 14:14:11,31.9,1.790,1.000,0.999
2024-07-07 14:14:16,32.1,1.791,1.000,1.000
2024-07-07 14:14:20,32.1,1.791,1.000,1.000
2024-07-07 14:14:25,32.0,1.791,1.001,1.000
2024-07-07 14:14:29,32.0,1.792,1.000,1.000
2024-07-07 14:14:33,32.1,1.792,1.000,1.000
