Times,elabsed_time,dec_code_err,dec_disp_err,dec10b_counter,rst_counter,enc10b_counter
2024-02-08_15:45:02,355.2578341960907,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:45:11,364.8730480670929,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:45:21,374.48815655708313,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:45:31,384.10165524482727,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:45:40,393.7167830467224,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:45:50,403.3318145275116,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:45:59,412.9461522102356,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:46:09,422.56093406677246,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:46:19,432.1753430366516,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:46:28,441.7902510166168,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:46:38,451.4058029651642,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:46:48,461.0213432312012,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:46:57,470.6357898712158,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:47:07,480.25049901008606,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:47:16,489.866446018219,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:47:26,499.48150157928467,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:47:36,509.0969114303589,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:47:45,518.7128660678864,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:47:55,528.3291940689087,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:48:04,537.9450161457062,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:48:14,547.5601909160614,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:48:24,557.1749536991119,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:48:33,566.7896478176117,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:48:43,576.4048359394073,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:48:53,586.0203101634979,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:49:02,595.6353693008423,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:49:12,605.2509844303131,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:49:21,614.8653585910797,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:49:31,624.4817535877228,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:49:41,634.0976598262787,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:49:50,643.7121226787567,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:50:00,653.3276736736298,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:50:09,662.9426562786102,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:50:19,672.5583095550537,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:50:29,682.173975944519,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:50:38,691.7902503013611,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:50:48,701.4052183628082,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:50:58,711.0213806629181,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:51:07,720.6357414722443,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:51:17,730.2504789829254,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:51:26,739.8658092021942,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:51:36,749.4808149337769,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:51:46,759.0968532562256,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:51:55,768.7124056816101,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:52:05,778.3272006511688,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:52:14,787.9429044723511,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:52:24,797.5572545528412,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:52:34,807.1725835800171,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:52:43,816.7868430614471,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:52:53,826.4030113220215,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:53:03,836.0185203552246,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:53:12,845.6340889930725,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:53:22,855.2488470077515,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:53:31,864.8637702465057,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:53:41,874.4786574840546,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:53:51,884.0945081710815,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:54:00,893.7086231708527,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:54:10,903.3229913711548,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:54:19,912.9378249645233,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:54:29,922.5526576042175,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:54:39,932.1669511795044,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:54:48,941.7816591262817,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:54:58,951.3969004154205,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:55:08,961.011914730072,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:55:17,970.6273827552795,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:55:27,980.2433824539185,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:55:36,989.8593287467957,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:55:46,999.4748206138611,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:55:56,1009.0901057720184,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:56:05,1018.7057151794434,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:56:15,1028.320858001709,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:56:24,1037.9365093708038,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:56:34,1047.552746772766,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:56:44,1057.1692578792572,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:56:53,1066.7848436832428,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:57:03,1076.400740146637,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:57:13,1086.0162103176117,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:57:22,1095.63090133667,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:57:32,1105.2447805404663,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:57:41,1114.8584702014923,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:57:51,1124.472769498825,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:58:01,1134.0878109931946,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:58:10,1143.7032787799835,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:58:20,1153.316769361496,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:58:29,1162.9316802024841,0.0,0.0,0.0,0.0,5.0
2024-02-08_15:38:57,1162.9316802024841,None,None,None,None,End of Test
