Times,TEMPERATURE,VCCAUX,VCCBRAM,VCCINT 
2024-08-04 09:46:41,39.3,1.794,1.025,0.996
2024-08-04 09:46:46,38.6,1.792,1.022,1.001
2024-08-04 09:46:50,38.9,1.794,1.036,1.014
2024-08-04 09:46:55,38.6,1.794,1.018,1.001
2024-08-04 09:46:59,38.4,1.794,0.999,1.011
2024-08-04 09:47:03,38.4,1.793,1.021,0.993
2024-08-04 09:47:08,38.9,1.795,1.011,1.025
2024-08-04 09:47:12,39.1,1.793,1.043,1.033
2024-08-04 09:47:17,38.9,1.796,1.021,1.036
2024-08-04 09:47:21,38.9,1.794,1.009,1.022
2024-08-04 09:47:26,38.6,1.793,1.040,1.033
2024-08-04 09:47:30,38.5,1.795,1.038,1.032
2024-08-04 09:47:34,39.1,1.792,1.014,1.028
2024-08-04 09:47:39,38.9,1.795,1.010,1.026
2024-08-04 09:47:43,38.5,1.791,1.004,1.016
2024-08-04 09:47:48,38.6,1.796,1.050,1.026
2024-08-04 09:47:52,38.1,1.795,1.005,1.013
2024-08-04 09:47:56,38.8,1.791,1.013,1.025
2024-08-04 09:48:01,38.8,1.792,1.006,1.020
2024-08-04 09:48:05,38.8,1.794,1.017,1.000
2024-08-04 09:48:10,38.4,1.793,1.035,1.021
2024-08-04 09:48:14,38.1,1.792,0.994,1.006
2024-08-04 09:48:19,38.3,1.796,1.020,1.039
2024-08-04 09:48:23,38.3,1.794,1.003,1.017
2024-08-04 09:48:27,38.1,1.794,1.000,1.004
2024-08-04 09:48:32,38.3,1.792,1.039,1.033
2024-08-04 09:48:36,38.1,1.797,0.991,0.999
2024-08-04 09:48:41,38.4,1.794,1.047,1.039
2024-08-04 09:48:45,39.3,1.794,1.023,0.993
2024-08-04 09:48:50,38.4,1.792,1.014,1.028
2024-08-04 09:48:54,38.4,1.794,1.039,1.038
2024-08-04 09:48:58,38.5,1.793,1.023,1.003
2024-08-04 09:49:03,38.4,1.794,1.020,1.031
2024-08-04 09:49:07,38.3,1.795,1.031,1.023
2024-08-04 09:49:12,38.4,1.794,1.058,1.042
2024-08-04 09:49:16,37.9,1.792,1.035,1.020
2024-08-04 09:49:20,37.8,1.794,1.031,1.044
2024-08-04 09:49:25,37.7,1.793,1.036,1.047
2024-08-04 09:49:29,38.0,1.793,1.000,1.012
2024-08-04 09:49:34,37.7,1.794,1.049,1.047
2024-08-04 09:49:38,38.6,1.793,1.023,1.001
2024-08-04 09:49:43,38.1,1.794,1.002,1.014
2024-08-04 09:49:47,38.0,1.793,1.049,1.043
2024-08-04 09:49:51,38.0,1.793,1.017,1.033
2024-08-04 09:49:56,38.3,1.793,1.009,1.021
2024-08-04 09:50:00,37.9,1.793,1.046,1.037
2024-08-04 09:50:05,37.8,1.793,1.000,1.002
2024-08-04 09:50:09,38.3,1.793,1.016,1.033
2024-08-04 09:50:13,37.8,1.792,1.024,1.004
2024-08-04 09:50:18,38.3,1.795,1.028,1.043
2024-08-04 09:50:22,38.1,1.794,1.003,1.020
2024-08-04 09:50:27,38.3,1.792,1.015,0.999
2024-08-04 09:50:31,38.1,1.792,1.014,1.028
2024-08-04 09:50:36,38.1,1.794,0.993,1.006
2024-08-04 09:50:40,37.5,1.792,1.014,1.027
2024-08-04 09:50:44,38.4,1.794,1.041,1.040
2024-08-04 09:50:49,37.9,1.795,1.000,1.012
2024-08-04 09:50:53,37.9,1.795,1.024,1.052
2024-08-04 09:50:58,37.9,1.794,1.006,1.014
2024-08-04 09:51:02,38.0,1.795,1.025,1.000
2024-08-04 09:51:06,38.0,1.793,1.022,1.033
2024-08-04 09:51:11,38.3,1.796,1.001,1.009
2024-08-04 09:51:15,38.1,1.794,1.053,1.052
2024-08-04 09:51:20,37.4,1.797,1.017,1.031
2024-08-04 09:51:24,38.3,1.793,1.004,1.020
2024-08-04 09:51:29,38.3,1.794,1.030,1.017
2024-08-04 09:51:33,38.0,1.794,1.050,1.036
2024-08-04 09:51:37,37.9,1.793,1.040,1.031
2024-08-04 09:51:42,37.4,1.794,1.039,1.011
2024-08-04 09:51:46,38.1,1.793,1.014,1.006
2024-08-04 09:51:51,37.8,1.794,1.038,1.033
2024-08-04 09:51:55,38.4,1.794,1.036,1.025
2024-08-04 09:51:59,37.7,1.795,1.038,1.030
2024-08-04 09:52:04,38.4,1.794,0.999,1.010
2024-08-04 09:52:08,37.7,1.794,1.015,0.998
2024-08-04 09:52:13,37.5,1.792,1.034,1.017
2024-08-04 09:52:17,37.4,1.792,1.035,1.024
2024-08-04 09:52:22,38.0,1.794,1.000,1.009
2024-08-04 09:52:26,37.4,1.792,1.007,1.021
2024-08-04 09:52:30,37.2,1.795,1.010,1.026
2024-08-04 09:52:35,37.8,1.794,1.013,1.026
2024-08-04 09:52:39,37.4,1.795,0.992,1.006
2024-08-04 09:52:44,37.7,1.795,1.027,1.058
2024-08-04 09:52:48,38.1,1.794,1.020,0.998
2024-08-04 09:52:52,37.4,1.794,1.025,0.995
2024-08-04 09:52:57,37.5,1.794,1.043,1.025
2024-08-04 09:53:01,37.7,1.795,1.000,1.009
2024-08-04 09:53:06,37.9,1.794,1.031,1.037
2024-08-04 09:53:10,37.5,1.795,1.031,1.013
2024-08-04 09:53:15,37.5,1.794,1.014,1.022
2024-08-04 09:53:19,38.3,1.794,0.995,1.008
2024-08-04 09:53:23,37.3,1.794,1.020,0.995
2024-08-04 09:53:28,38.1,1.794,1.033,1.042
2024-08-04 09:53:32,37.3,1.795,1.000,1.012
2024-08-04 09:53:37,37.3,1.794,1.018,1.031
2024-08-04 09:53:41,37.3,1.794,0.998,1.011
2024-08-04 09:53:45,37.3,1.792,1.049,1.027
2024-08-04 09:53:50,38.1,1.793,1.030,1.042
2024-08-04 09:53:54,37.3,1.793,1.020,1.038
2024-08-04 09:53:59,38.0,1.793,0.995,1.008
2024-08-04 09:54:03,37.8,1.792,1.009,1.022
2024-08-04 09:54:08,36.9,1.793,1.000,1.013
2024-08-04 09:54:12,36.9,1.792,1.011,1.002
2024-08-04 09:54:16,37.2,1.793,0.993,1.006
2024-08-04 09:54:21,36.9,1.794,1.056,1.047
2024-08-04 09:54:25,38.4,1.794,1.009,1.020
2024-08-04 09:54:30,37.9,1.796,1.020,1.039
2024-08-04 09:54:34,37.4,1.794,1.034,1.024
2024-08-04 09:54:38,37.3,1.795,1.051,1.028
2024-08-04 09:54:43,37.3,1.793,1.020,1.043
2024-08-04 09:54:47,37.5,1.793,0.999,1.014
2024-08-04 09:54:52,37.4,1.793,0.998,1.011
2024-08-04 09:54:56,38.3,1.793,1.017,0.998
2024-08-04 09:55:01,37.3,1.793,1.030,1.004
2024-08-04 09:55:05,37.7,1.792,1.031,0.998
2024-08-04 09:55:09,37.8,1.793,1.022,1.052
2024-08-04 09:55:14,37.0,1.793,0.998,1.012
2024-08-04 09:55:18,38.3,1.795,1.020,1.037
2024-08-04 09:55:23,37.8,1.792,1.027,0.994
2024-08-04 09:55:27,37.7,1.792,1.031,1.046
2024-08-04 09:55:32,38.0,1.794,1.044,1.017
2024-08-04 09:55:36,37.5,1.792,1.037,1.023
2024-08-04 09:55:40,37.5,1.793,1.050,1.033
2024-08-04 09:55:45,37.3,1.794,1.002,1.016
2024-08-04 09:55:49,37.3,1.794,1.047,1.025
2024-08-04 09:55:54,37.4,1.794,1.012,1.028
2024-08-04 09:55:58,37.4,1.794,1.025,1.002
2024-08-04 09:56:02,37.9,1.795,1.036,1.007
2024-08-04 09:56:07,37.4,1.795,1.037,0.992
2024-08-04 09:56:11,37.4,1.794,1.036,1.011
2024-08-04 09:56:16,37.0,1.793,1.033,1.022
2024-08-04 09:56:20,36.7,1.794,1.011,1.022
2024-08-04 09:56:25,37.5,1.797,1.039,1.045
2024-08-04 09:56:29,37.0,1.793,1.031,1.018
2024-08-04 09:56:33,36.8,1.796,1.042,1.042
2024-08-04 09:56:38,37.0,1.796,1.037,0.993
2024-08-04 09:56:42,37.0,1.794,1.039,1.035
2024-08-04 09:56:47,37.0,1.794,1.003,1.009
2024-08-04 09:56:51,37.3,1.794,1.003,1.014
2024-08-04 09:56:55,36.8,1.794,1.014,1.028
2024-08-04 09:57:00,36.9,1.793,1.041,1.048
2024-08-04 09:57:04,37.0,1.792,1.022,1.042
2024-08-04 09:57:09,37.3,1.794,1.038,1.031
2024-08-04 09:57:13,36.5,1.794,1.033,1.035
2024-08-04 09:57:18,37.0,1.794,1.031,1.047
2024-08-04 09:57:22,36.8,1.794,1.025,1.045
2024-08-04 09:57:26,36.9,1.794,1.038,1.047
2024-08-04 09:57:31,36.7,1.794,1.019,1.035
2024-08-04 09:57:35,37.4,1.794,1.000,1.009
2024-08-04 09:57:40,37.0,1.794,1.000,1.014
2024-08-04 09:57:44,37.3,1.794,1.040,1.051
2024-08-04 09:57:48,36.4,1.794,1.047,1.022
2024-08-04 09:57:53,36.9,1.795,1.015,1.031
2024-08-04 09:57:57,37.4,1.794,1.041,1.038
2024-08-04 09:58:02,36.8,1.795,1.018,0.990
2024-08-04 09:58:06,36.8,1.793,1.006,1.021
2024-08-04 09:58:11,36.7,1.794,1.031,0.997
2024-08-04 09:58:15,37.3,1.793,1.040,1.052
2024-08-04 09:58:19,37.0,1.794,1.040,1.045
2024-08-04 09:58:24,37.0,1.794,1.008,1.025
2024-08-04 09:58:28,37.0,1.793,1.053,1.036
2024-08-04 09:58:33,36.8,1.794,1.033,1.040
2024-08-04 09:58:37,36.9,1.792,0.999,1.011
2024-08-04 09:58:42,36.7,1.792,1.025,1.033
2024-08-04 09:58:46,37.0,1.793,1.005,1.003
2024-08-04 09:58:50,37.4,1.792,0.996,1.007
2024-08-04 09:58:55,36.9,1.792,1.028,1.039
2024-08-04 09:58:59,37.0,1.794,1.036,1.053
2024-08-04 09:59:04,36.7,1.793,0.999,1.013
2024-08-04 09:59:08,36.5,1.794,0.998,1.006
2024-08-04 09:59:13,37.0,1.794,1.003,1.003
2024-08-04 09:59:17,36.7,1.794,1.034,1.045
2024-08-04 09:59:21,37.0,1.795,1.039,1.028
2024-08-04 09:59:26,36.8,1.796,1.011,1.025
2024-08-04 09:59:30,36.8,1.793,1.028,1.047
2024-08-04 09:59:35,36.5,1.793,1.053,1.032
2024-08-04 09:59:39,37.2,1.793,1.005,1.020
2024-08-04 09:59:43,37.2,1.795,1.008,1.017
2024-08-04 09:59:48,36.4,1.794,1.010,1.025
2024-08-04 09:59:52,37.3,1.793,1.001,1.014
2024-08-04 09:59:57,37.0,1.795,1.013,1.025
2024-08-04 10:00:01,37.0,1.794,0.992,1.008
2024-08-04 10:00:06,36.7,1.792,1.017,0.994
2024-08-04 10:00:10,36.3,1.792,1.014,1.021
2024-08-04 10:00:14,36.5,1.794,1.031,1.040
2024-08-04 10:00:19,37.0,1.794,1.016,1.029
2024-08-04 10:00:23,36.9,1.794,1.031,1.020
2024-08-04 10:00:28,36.8,1.797,1.010,1.028
2024-08-04 10:00:32,36.5,1.793,1.037,1.026
2024-08-04 10:00:37,36.8,1.793,1.039,1.036
2024-08-04 10:00:41,36.4,1.792,1.011,1.000
2024-08-04 10:00:45,36.8,1.794,0.994,1.007
2024-08-04 10:00:50,36.7,1.795,1.014,1.029
2024-08-04 10:00:54,37.3,1.795,1.052,1.043
2024-08-04 10:00:59,36.7,1.792,1.016,0.998
2024-08-04 10:01:03,36.8,1.793,1.022,0.997
2024-08-04 10:01:07,36.5,1.795,1.032,1.050
2024-08-04 10:01:12,36.2,1.794,1.020,1.033
2024-08-04 10:01:16,36.5,1.794,1.018,1.033
2024-08-04 10:01:21,36.4,1.794,1.026,1.050
2024-08-04 10:01:25,36.8,1.794,1.049,1.029
2024-08-04 10:01:29,36.5,1.794,1.036,1.026
2024-08-04 10:01:34,36.4,1.795,1.012,1.024
2024-08-04 10:01:38,36.9,1.793,1.019,1.033
2024-08-04 10:01:45,36.4,1.791,0.996,1.003
2024-08-04 10:01:50,36.5,1.794,1.025,1.046
2024-08-04 10:01:54,36.1,1.792,1.022,1.000
2024-08-04 10:01:59,36.1,1.792,0.992,1.001
2024-08-04 10:02:03,36.7,1.794,1.022,1.040
2024-08-04 10:02:08,36.2,1.793,1.016,1.031
2024-08-04 10:02:13,36.7,1.797,1.004,1.016
2024-08-04 10:02:18,36.1,1.794,1.036,1.020
2024-08-04 10:02:22,36.2,1.793,1.042,1.033
2024-08-04 10:02:27,36.2,1.794,1.025,1.047
2024-08-04 10:02:31,35.7,1.796,1.004,1.019
2024-08-04 10:02:35,37.2,1.796,1.007,1.017
2024-08-04 10:02:40,36.4,1.795,1.017,0.993
2024-08-04 10:02:52,36.2,1.794,1.006,1.014
2024-08-04 10:03:07,35.9,1.794,1.015,1.002
2024-08-04 10:03:20,36.7,1.794,1.052,1.046
2024-08-04 10:06:14,36.8,1.794,1.022,1.037
2024-08-04 10:06:46,36.3,1.794,1.006,1.019
2024-08-04 10:06:54,36.5,1.795,1.033,0.992
2024-08-04 10:07:02,36.2,1.794,1.000,1.013
2024-08-04 10:07:09,36.9,1.794,1.002,1.010
2024-08-04 10:07:13,36.7,1.794,0.995,1.006
2024-08-04 10:07:19,36.4,1.794,1.041,1.034
2024-08-04 10:07:25,36.3,1.795,0.994,1.009
2024-08-04 10:07:29,36.8,1.794,1.044,1.041
2024-08-04 10:07:35,36.4,1.794,1.020,1.046
2024-08-04 10:07:40,36.7,1.794,1.039,1.016
2024-08-04 10:07:44,36.9,1.794,1.013,1.022
2024-08-04 10:07:49,36.2,1.797,1.017,1.029
2024-08-04 10:07:53,36.8,1.794,1.014,1.028
2024-08-04 10:07:58,36.5,1.795,1.031,1.058
2024-08-04 10:08:02,36.4,1.793,1.022,1.033
2024-08-04 10:08:07,36.3,1.796,1.049,1.036
2024-08-04 10:08:12,36.7,1.794,1.011,1.024
2024-08-04 10:08:16,36.9,1.796,1.042,1.047
2024-08-04 10:08:20,35.8,1.794,1.043,1.044
2024-08-04 10:08:25,36.3,1.792,1.015,1.002
2024-08-04 10:08:29,36.4,1.795,1.050,1.048
2024-08-04 10:08:34,36.8,1.796,1.051,1.038
2024-08-04 10:08:38,36.8,1.794,1.047,1.021
2024-08-04 10:08:43,36.1,1.793,1.027,1.038
2024-08-04 10:08:47,36.2,1.792,1.011,1.023
2024-08-04 10:08:52,36.8,1.795,1.040,1.036
2024-08-04 10:08:56,35.8,1.795,1.031,1.004
2024-08-04 10:09:00,36.4,1.796,1.045,1.032
2024-08-04 10:09:56,36.9,1.793,1.049,1.043
2024-08-04 10:10:12,35.9,1.792,0.995,1.009
2024-08-04 10:10:18,36.3,1.793,1.040,1.031
2024-08-04 10:10:23,36.1,1.793,1.029,0.993
2024-08-04 10:10:29,35.7,1.794,0.994,1.001
2024-08-04 10:10:34,35.4,1.794,1.042,1.050
2024-08-04 10:10:39,36.1,1.796,0.995,1.008
2024-08-04 10:10:48,35.9,1.796,1.002,1.014
2024-08-04 10:10:54,36.3,1.796,1.044,1.038
2024-08-04 10:11:00,35.8,1.794,1.025,1.042
2024-08-04 10:11:05,36.2,1.794,1.011,1.020
2024-08-04 10:11:11,35.3,1.794,1.024,0.996
2024-08-04 10:11:16,36.5,1.792,1.025,1.000
2024-08-04 10:11:21,35.9,1.793,1.006,0.999
2024-08-04 10:11:25,35.4,1.794,1.024,0.995
2024-08-04 10:11:30,35.9,1.795,1.017,1.026
2024-08-04 10:11:34,35.8,1.794,1.053,1.044
2024-08-04 10:11:39,36.3,1.794,1.017,1.003
2024-08-04 10:11:45,36.5,1.792,1.028,1.039
2024-08-04 10:11:51,35.7,1.794,1.021,1.031
2024-08-04 10:13:23,35.9,1.792,1.052,1.050
2024-08-04 10:13:30,36.2,1.794,1.005,1.014
2024-08-04 10:13:36,35.8,1.795,0.992,1.004
2024-08-04 10:13:43,35.7,1.794,1.027,1.037
2024-08-04 10:13:49,35.8,1.794,0.997,1.010
2024-08-04 10:13:55,35.9,1.794,1.002,1.014
2024-08-04 10:14:01,36.2,1.795,1.028,0.995
2024-08-04 10:14:06,35.8,1.793,1.003,1.017
2024-08-04 10:14:12,36.4,1.797,1.025,0.992
2024-08-04 10:14:17,36.1,1.794,1.032,1.040
2024-08-04 10:14:21,36.2,1.793,1.026,1.039
2024-08-04 10:14:26,35.9,1.794,1.001,0.998
2024-08-04 10:14:30,36.3,1.794,1.027,1.009
2024-08-04 10:14:35,36.2,1.795,1.031,1.037
2024-08-04 10:14:39,35.7,1.795,1.036,1.050
2024-08-04 10:14:46,35.6,1.793,1.006,1.013
2024-08-04 10:14:52,35.4,1.794,1.000,1.011
2024-08-04 10:14:58,36.2,1.794,1.043,1.032
2024-08-04 10:15:04,36.2,1.794,1.033,1.014
2024-08-04 10:15:10,35.8,1.794,0.992,0.997
2024-08-04 10:15:15,35.8,1.792,1.026,1.044
2024-08-04 10:15:21,35.7,1.793,1.043,1.044
2024-08-04 10:15:26,36.2,1.794,1.004,1.011
2024-08-04 10:15:30,36.2,1.794,0.995,1.007
2024-08-04 10:15:35,35.7,1.793,1.014,1.028
2024-08-04 10:15:39,35.3,1.794,1.006,1.014
2024-08-04 10:15:45,35.6,1.794,1.031,1.012
2024-08-04 10:15:51,36.3,1.792,1.027,1.009
2024-08-04 10:15:57,35.6,1.794,1.058,1.041
2024-08-04 10:16:03,35.6,1.794,0.995,1.008
2024-08-04 10:16:09,35.3,1.794,1.041,1.044
2024-08-04 10:16:15,35.8,1.794,1.027,1.055
2024-08-04 10:16:21,35.9,1.795,1.041,1.036
2024-08-04 10:16:25,36.2,1.794,1.003,1.015
2024-08-04 10:16:30,35.6,1.794,1.043,1.031
2024-08-04 10:16:34,35.9,1.792,1.020,0.995
2024-08-04 10:16:39,35.6,1.794,0.995,1.009
2024-08-04 10:16:46,35.6,1.793,0.995,1.005
2024-08-04 10:16:52,35.4,1.795,1.012,1.000
2024-08-04 10:16:58,35.3,1.794,1.026,1.013
2024-08-04 10:17:04,35.6,1.794,1.027,1.009
2024-08-04 10:17:11,35.2,1.794,1.048,1.039
2024-08-04 10:17:17,36.1,1.796,1.033,1.046
2024-08-04 10:17:22,35.7,1.795,1.040,1.030
2024-08-04 10:17:26,35.2,1.795,1.020,1.033
2024-08-04 10:17:30,35.9,1.794,1.036,1.033
2024-08-04 10:17:35,35.2,1.794,1.018,0.993
2024-08-04 10:17:39,35.9,1.794,0.994,1.005
2024-08-04 10:17:47,36.4,1.794,1.036,1.018
2024-08-04 10:17:53,35.6,1.796,1.002,1.011
2024-08-04 10:17:59,35.7,1.795,1.006,1.014
2024-08-04 10:18:05,35.8,1.794,1.022,1.000
2024-08-04 10:18:11,35.8,1.797,1.009,1.028
2024-08-04 10:18:17,35.8,1.794,1.044,1.036
2024-08-04 10:18:21,35.4,1.795,0.998,1.012
2024-08-04 10:18:26,36.1,1.795,1.029,1.058
2024-08-04 10:18:30,36.5,1.797,1.032,1.052
2024-08-04 10:18:35,35.3,1.794,1.036,1.023
2024-08-04 10:18:39,35.4,1.795,1.036,1.027
2024-08-04 10:18:46,35.8,1.793,1.029,1.011
2024-08-04 10:18:53,35.4,1.794,1.021,0.994
2024-08-04 10:18:59,35.6,1.794,1.037,1.012
2024-08-04 10:19:05,35.2,1.795,1.046,1.027
2024-08-04 10:19:11,36.2,1.792,1.031,1.047
2024-08-04 10:19:33,35.8,1.794,1.004,1.019
2024-08-04 10:19:39,35.4,1.794,1.009,1.049
2024-08-04 10:20:07,35.6,1.794,1.025,1.050
2024-08-04 10:20:13,35.3,1.796,1.042,1.019
2024-08-04 10:20:18,35.2,1.794,1.029,1.039
2024-08-04 10:20:24,35.3,1.792,1.013,1.013
2024-08-04 10:20:41,35.2,1.794,0.998,1.022
2024-08-04 10:21:13,35.7,1.794,1.005,1.011
2024-08-04 10:21:18,35.4,1.792,1.002,1.004
2024-08-04 10:21:24,35.7,1.793,1.036,1.045
2024-08-04 10:21:29,35.8,1.794,1.011,1.017
2024-08-04 10:21:34,35.6,1.795,1.038,1.050
2024-08-04 10:21:39,35.4,1.793,1.025,1.039
2024-08-04 10:21:45,35.8,1.795,1.006,1.017
2024-08-04 10:21:50,35.4,1.795,1.017,1.028
2024-08-04 10:21:54,35.7,1.794,1.020,1.037
2024-08-04 10:22:00,35.4,1.794,1.037,1.015
2024-08-04 10:22:06,35.4,1.794,1.025,1.033
2024-08-04 10:22:11,35.8,1.794,1.031,0.997
2024-08-04 10:22:15,35.2,1.793,1.027,1.041
2024-08-04 10:22:20,35.7,1.795,1.009,1.022
2024-08-04 10:22:24,35.2,1.794,1.009,1.020
2024-08-04 10:22:28,35.3,1.794,1.024,0.995
2024-08-04 10:22:33,35.6,1.794,1.047,1.033
2024-08-04 10:22:37,35.2,1.794,0.999,1.004
2024-08-04 10:22:42,35.7,1.795,0.999,1.013
2024-08-04 10:22:48,35.1,1.794,1.019,0.993
2024-08-04 10:22:54,35.1,1.792,1.003,1.002
2024-08-04 10:23:00,35.7,1.794,1.021,1.031
2024-08-04 10:23:06,34.6,1.793,1.042,1.017
2024-08-04 10:23:12,35.3,1.793,1.000,1.012
2024-08-04 10:23:17,35.3,1.794,1.010,1.023
2024-08-04 10:23:22,35.2,1.794,0.995,1.008
2024-08-04 10:23:26,35.1,1.794,1.025,1.034
2024-08-04 10:23:31,34.2,1.795,1.016,1.023
2024-08-04 10:23:35,35.3,1.794,1.023,1.037
2024-08-04 10:23:40,35.2,1.794,0.999,1.003
2024-08-04 10:23:46,35.3,1.794,0.996,1.009
2024-08-04 10:23:52,35.2,1.794,0.995,1.008
2024-08-04 10:23:57,34.7,1.792,1.028,1.050
2024-08-04 10:24:03,35.4,1.794,1.013,1.027
2024-08-04 10:24:09,35.3,1.792,1.019,0.995
2024-08-04 10:24:15,35.3,1.794,1.022,1.045
2024-08-04 10:24:20,35.6,1.794,1.001,1.011
2024-08-04 10:24:24,35.6,1.794,1.009,1.014
2024-08-04 10:24:29,35.4,1.793,1.044,1.034
2024-08-04 10:24:33,34.9,1.794,1.023,1.000
2024-08-04 10:24:38,35.1,1.793,1.051,1.044
2024-08-04 10:24:44,35.7,1.795,1.042,1.049
2024-08-04 10:24:50,35.4,1.795,1.020,1.028
2024-08-04 10:24:56,35.8,1.796,1.010,1.024
2024-08-04 10:25:02,35.1,1.793,0.997,1.011
2024-08-04 10:25:08,35.2,1.795,1.003,1.010
2024-08-04 10:25:14,34.8,1.793,1.036,1.050
2024-08-04 10:25:20,35.4,1.796,1.047,1.040
2024-08-04 10:25:24,35.3,1.796,1.014,1.001
2024-08-04 10:25:29,34.9,1.794,1.001,1.015
2024-08-04 10:25:33,34.9,1.794,1.044,1.033
2024-08-04 10:25:38,35.7,1.793,1.011,1.022
2024-08-04 10:25:43,34.7,1.795,1.024,1.047
2024-08-04 10:25:49,35.3,1.793,1.041,1.014
2024-08-04 10:25:55,35.2,1.794,1.020,1.040
2024-08-04 10:26:01,35.4,1.794,1.001,1.017
2024-08-04 10:26:07,35.4,1.794,0.997,1.004
2024-08-04 10:26:13,34.8,1.794,1.006,1.013
2024-08-04 10:26:19,35.1,1.794,1.034,1.026
2024-08-04 10:26:23,34.7,1.794,1.033,1.021
2024-08-04 10:26:27,34.9,1.794,1.036,1.034
2024-08-04 10:26:32,35.1,1.795,1.016,1.026
2024-08-04 10:26:36,35.1,1.795,1.021,0.998
2024-08-04 10:26:41,35.1,1.794,1.036,1.031
2024-08-04 10:26:48,34.6,1.794,1.031,0.992
2024-08-04 10:26:55,34.9,1.793,1.022,1.033
2024-08-04 10:27:01,34.9,1.795,1.006,1.014
2024-08-04 10:27:07,35.2,1.795,1.009,1.022
2024-08-04 10:27:13,35.2,1.794,0.998,1.007
2024-08-04 10:27:19,34.7,1.794,1.046,1.048
2024-08-04 10:27:23,34.8,1.794,1.038,1.035
2024-08-04 10:27:28,34.3,1.793,1.030,0.998
2024-08-04 10:27:32,35.1,1.795,1.043,1.050
2024-08-04 10:27:37,35.2,1.795,1.036,1.025
2024-08-04 10:27:41,35.1,1.793,1.018,1.038
