Times,TEMPERATURE,VCCAUX,VCCBRAM,VCCINT 
2024-08-03 10:47:26,35.7,1.796,1.044,1.019
2024-08-03 10:47:30,35.9,1.795,1.031,0.995
2024-08-03 10:47:35,36.2,1.796,1.024,1.054
2024-08-03 10:47:39,35.2,1.794,1.032,1.044
2024-08-03 10:47:44,35.8,1.795,1.011,1.020
2024-08-03 10:47:48,36.5,1.795,1.026,1.035
2024-08-03 10:47:52,36.7,1.794,1.025,0.994
2024-08-03 10:47:57,35.3,1.793,0.993,1.003
2024-08-03 10:48:01,36.7,1.794,1.005,1.017
2024-08-03 10:48:06,36.2,1.796,1.029,0.995
2024-08-03 10:48:10,35.7,1.794,1.044,1.042
2024-08-03 10:48:15,36.1,1.794,1.017,1.000
2024-08-03 10:48:19,35.4,1.792,0.995,1.007
2024-08-03 10:48:23,36.1,1.797,1.002,1.000
2024-08-03 10:48:28,36.1,1.796,1.051,1.038
2024-08-03 10:48:32,36.2,1.795,0.999,1.009
2024-08-03 10:48:37,35.9,1.795,1.045,1.022
2024-08-03 10:48:41,35.7,1.794,1.020,1.028
2024-08-03 10:48:45,36.4,1.793,1.024,1.036
2024-08-03 10:48:50,36.1,1.794,1.029,1.055
2024-08-03 10:48:54,36.5,1.794,0.998,1.013
2024-08-03 10:48:59,37.0,1.795,1.041,1.047
2024-08-03 10:49:03,35.9,1.795,1.036,1.000
2024-08-03 10:49:08,36.3,1.794,1.033,1.003
2024-08-03 10:49:12,36.2,1.797,1.011,1.004
2024-08-03 10:49:16,35.8,1.794,0.996,1.010
2024-08-03 10:49:21,35.6,1.794,1.050,1.042
2024-08-03 10:49:25,35.9,1.796,1.000,1.007
2024-08-03 10:49:30,36.4,1.795,1.034,1.027
2024-08-03 10:49:34,36.3,1.795,1.055,1.031
2024-08-03 10:49:38,36.3,1.795,1.003,1.009
2024-08-03 10:49:43,36.3,1.797,1.047,1.026
2024-08-03 10:49:47,36.2,1.795,1.045,1.046
2024-08-03 10:49:52,35.4,1.794,1.023,1.045
2024-08-03 10:49:56,36.2,1.795,1.028,1.052
2024-08-03 10:50:01,35.8,1.795,1.051,1.028
2024-08-03 10:50:05,36.2,1.795,1.027,1.044
2024-08-03 10:50:09,35.9,1.794,1.043,1.015
2024-08-03 10:50:14,36.1,1.794,1.007,0.995
2024-08-03 10:50:18,36.1,1.795,1.005,1.019
2024-08-03 10:50:23,36.1,1.794,1.023,1.031
2024-08-03 10:50:27,35.8,1.795,1.047,1.035
2024-08-03 10:50:32,36.2,1.794,1.034,1.052
2024-08-03 10:50:36,36.1,1.795,1.039,1.032
2024-08-03 10:50:40,36.1,1.794,1.026,0.998
2024-08-03 10:50:45,35.9,1.795,1.040,1.046
2024-08-03 10:50:49,35.8,1.793,1.024,0.997
2024-08-03 10:50:54,35.9,1.796,0.994,1.007
2024-08-03 10:50:58,36.2,1.793,1.039,1.017
2024-08-03 10:51:02,36.2,1.794,0.990,1.006
2024-08-03 10:51:07,36.2,1.797,1.043,1.009
2024-08-03 10:51:11,35.8,1.794,1.039,1.033
2024-08-03 10:51:16,36.7,1.795,1.051,1.040
2024-08-03 10:51:20,35.9,1.795,1.009,1.022
2024-08-03 10:51:25,36.3,1.796,0.999,1.013
2024-08-03 10:51:29,35.7,1.794,1.053,1.046
2024-08-03 10:51:33,36.4,1.794,1.022,1.030
2024-08-03 10:51:38,36.2,1.794,0.994,1.001
2024-08-03 10:51:42,35.6,1.796,1.009,1.001
2024-08-03 10:51:47,36.3,1.795,0.993,1.000
2024-08-03 10:51:51,36.1,1.794,1.017,1.003
2024-08-03 10:51:56,36.2,1.797,1.028,0.998
2024-08-03 10:52:00,36.3,1.795,1.000,1.007
2024-08-03 10:52:04,35.7,1.797,1.041,1.045
2024-08-03 10:52:09,36.3,1.793,1.028,1.049
2024-08-03 10:52:13,36.1,1.794,1.037,1.044
2024-08-03 10:52:18,35.9,1.797,0.995,1.004
2024-08-03 10:52:22,35.8,1.794,1.042,1.029
2024-08-03 10:52:26,35.9,1.793,1.021,1.030
2024-08-03 10:52:31,35.4,1.794,1.042,1.043
2024-08-03 10:52:35,35.8,1.795,1.041,1.036
2024-08-03 10:52:40,36.1,1.794,1.038,1.048
2024-08-03 10:52:44,35.6,1.794,1.004,1.015
2024-08-03 10:52:49,36.1,1.794,1.039,0.998
2024-08-03 10:52:53,35.3,1.794,1.039,1.033
2024-08-03 10:52:57,35.9,1.794,1.020,0.996
2024-08-03 10:53:02,35.9,1.794,1.040,1.028
2024-08-03 10:53:06,36.2,1.794,1.011,1.000
2024-08-03 10:53:11,35.7,1.794,1.001,1.009
2024-08-03 10:53:15,35.8,1.795,1.001,1.009
2024-08-03 10:53:20,35.9,1.794,1.022,1.040
2024-08-03 10:53:24,35.8,1.795,1.030,1.052
2024-08-03 10:53:28,35.1,1.797,1.028,1.042
2024-08-03 10:53:33,36.1,1.793,1.033,0.998
2024-08-03 10:53:37,35.3,1.797,1.003,1.013
2024-08-03 10:53:42,35.7,1.796,1.000,1.015
2024-08-03 10:53:46,35.9,1.797,1.051,1.041
2024-08-03 10:53:50,35.3,1.795,1.034,1.004
2024-08-03 10:53:55,35.9,1.792,1.005,1.015
2024-08-03 10:53:59,35.6,1.792,1.015,1.029
2024-08-03 10:54:04,36.2,1.794,1.033,1.042
2024-08-03 10:54:08,35.4,1.795,1.036,1.025
2024-08-03 10:54:13,34.9,1.795,1.043,1.015
2024-08-03 10:54:17,35.6,1.796,1.037,1.024
2024-08-03 10:54:21,35.4,1.794,1.027,0.998
2024-08-03 10:54:26,35.4,1.794,1.042,1.041
2024-08-03 10:54:30,35.9,1.795,1.017,1.031
2024-08-03 10:54:35,36.4,1.794,1.049,1.025
2024-08-03 10:54:39,35.8,1.795,1.006,1.014
2024-08-03 10:54:43,35.8,1.794,1.025,0.999
2024-08-03 10:54:48,35.3,1.794,1.042,0.995
2024-08-03 10:54:52,35.9,1.795,1.048,1.042
2024-08-03 10:54:57,35.2,1.792,1.018,1.033
2024-08-03 10:55:01,35.8,1.794,1.031,1.010
2024-08-03 10:55:06,35.7,1.794,1.026,1.002
2024-08-03 10:55:10,35.3,1.794,1.050,1.043
2024-08-03 10:55:14,35.7,1.794,1.000,1.011
2024-08-03 10:55:19,35.9,1.795,1.034,1.054
2024-08-03 10:55:23,35.6,1.795,1.008,1.023
2024-08-03 10:55:28,35.3,1.794,1.017,0.998
2024-08-03 10:55:32,35.8,1.796,1.008,1.016
2024-08-03 10:55:37,35.4,1.795,1.023,0.994
2024-08-03 10:55:41,35.2,1.793,1.014,0.999
2024-08-03 10:55:45,35.6,1.794,1.015,1.026
2024-08-03 10:55:50,35.9,1.794,1.003,0.998
2024-08-03 10:55:54,35.9,1.795,1.042,1.036
2024-08-03 10:55:59,35.4,1.794,1.020,1.039
2024-08-03 10:56:03,36.1,1.797,1.026,1.003
2024-08-03 10:56:08,35.8,1.795,1.026,0.995
2024-08-03 10:56:12,35.8,1.793,1.011,1.025
2024-08-03 10:56:16,36.3,1.795,1.046,1.037
2024-08-03 10:56:21,35.8,1.794,0.998,1.007
2024-08-03 10:56:25,35.9,1.795,1.027,1.053
2024-08-03 10:56:30,34.9,1.794,1.036,1.011
2024-08-03 10:56:34,35.8,1.795,1.047,1.036
2024-08-03 10:56:39,35.6,1.794,1.003,1.013
2024-08-03 10:56:43,35.1,1.794,1.031,1.017
2024-08-03 10:56:47,35.9,1.794,1.042,1.041
2024-08-03 10:56:52,35.3,1.795,1.020,1.030
2024-08-03 10:56:56,35.7,1.795,1.047,1.024
2024-08-03 10:57:01,35.6,1.793,1.004,1.017
2024-08-03 10:57:05,35.7,1.795,1.047,1.042
2024-08-03 10:57:09,35.6,1.796,1.011,1.028
2024-08-03 10:57:14,35.4,1.794,1.022,1.047
2024-08-03 10:57:18,36.2,1.795,1.036,1.028
2024-08-03 10:57:23,35.7,1.794,1.027,1.051
2024-08-03 10:57:27,35.8,1.794,1.042,1.031
2024-08-03 10:57:32,35.7,1.794,1.010,1.019
2024-08-03 10:57:36,35.6,1.794,1.017,0.997
2024-08-03 10:57:40,35.3,1.794,1.009,1.022
2024-08-03 10:57:45,35.7,1.794,1.020,1.000
2024-08-03 10:57:49,35.1,1.794,1.037,1.028
2024-08-03 10:57:54,35.8,1.794,1.025,1.043
2024-08-03 10:57:58,36.1,1.794,1.025,1.036
2024-08-03 10:58:02,35.3,1.796,1.006,1.009
2024-08-03 10:58:07,35.9,1.796,1.045,1.020
2024-08-03 10:58:11,35.1,1.794,0.992,0.999
2024-08-03 10:58:16,35.2,1.793,1.006,1.021
2024-08-03 10:58:20,36.1,1.795,0.995,1.003
2024-08-03 10:58:25,34.9,1.794,1.047,1.042
2024-08-03 10:58:29,35.8,1.794,1.007,1.019
2024-08-03 10:58:33,35.6,1.796,1.028,1.042
2024-08-03 10:58:38,35.8,1.794,1.025,1.036
2024-08-03 10:58:42,35.6,1.794,1.005,1.018
2024-08-03 10:58:47,35.6,1.796,1.041,1.009
2024-08-03 10:58:51,35.7,1.794,0.991,1.005
2024-08-03 10:58:55,35.2,1.793,1.009,0.999
2024-08-03 10:59:00,35.3,1.794,1.015,1.025
2024-08-03 10:59:04,35.8,1.794,1.042,1.046
2024-08-03 10:59:09,36.2,1.793,1.050,1.043
2024-08-03 10:59:13,35.3,1.794,1.036,1.042
2024-08-03 10:59:18,35.7,1.794,1.006,1.016
2024-08-03 10:59:22,35.7,1.793,1.028,1.003
2024-08-03 10:59:26,35.8,1.794,1.002,1.017
2024-08-03 10:59:31,35.4,1.794,1.037,1.031
2024-08-03 10:59:35,36.1,1.793,1.044,1.042
2024-08-03 10:59:40,35.7,1.794,1.050,1.042
2024-08-03 10:59:44,35.8,1.793,1.009,1.017
2024-08-03 10:59:49,35.9,1.796,0.995,1.009
2024-08-03 10:59:53,35.8,1.792,1.032,1.039
2024-08-03 10:59:57,35.8,1.794,1.040,0.992
2024-08-03 11:00:02,35.2,1.795,1.039,1.030
2024-08-03 11:00:06,35.7,1.794,1.031,1.014
2024-08-03 11:00:11,35.6,1.795,1.042,1.044
2024-08-03 11:00:15,35.2,1.794,1.011,1.025
2024-08-03 11:00:19,36.2,1.793,1.030,0.996
2024-08-03 11:00:24,36.1,1.795,1.031,1.044
2024-08-03 11:00:28,35.9,1.794,1.017,1.028
2024-08-03 11:00:33,35.6,1.794,1.017,1.033
2024-08-03 11:00:37,36.4,1.794,1.023,1.044
2024-08-03 11:00:42,36.4,1.796,1.006,1.019
2024-08-03 11:00:46,36.2,1.793,1.055,1.047
2024-08-03 11:00:50,35.8,1.794,0.999,0.999
2024-08-03 11:00:55,35.8,1.795,0.996,1.009
2024-08-03 11:00:59,35.9,1.795,1.012,1.003
2024-08-03 11:01:04,35.9,1.794,1.010,1.021
2024-08-03 11:01:08,36.7,1.794,1.017,1.025
2024-08-03 11:01:13,35.4,1.792,1.035,1.025
2024-08-03 11:01:17,35.4,1.796,1.021,0.997
2024-08-03 11:01:21,36.1,1.796,1.001,1.009
2024-08-03 11:01:26,35.3,1.794,1.014,1.028
2024-08-03 11:01:30,35.9,1.794,1.033,1.043
2024-08-03 11:01:35,35.3,1.794,1.048,1.046
2024-08-03 11:01:39,35.8,1.794,1.044,1.037
2024-08-03 11:01:43,36.2,1.796,1.003,1.017
2024-08-03 11:01:48,35.8,1.794,1.001,1.003
2024-08-03 11:01:52,35.6,1.794,0.997,1.006
2024-08-03 11:01:57,36.3,1.795,1.022,1.051
2024-08-03 11:02:01,36.3,1.796,1.022,1.031
2024-08-03 11:02:06,35.8,1.794,0.999,0.998
2024-08-03 11:02:10,36.2,1.794,1.044,1.033
2024-08-03 11:02:14,35.9,1.795,1.022,1.002
2024-08-03 11:02:19,36.4,1.795,1.034,1.029
2024-08-03 11:02:23,36.4,1.794,1.018,0.996
2024-08-03 11:02:28,36.1,1.795,1.033,0.996
2024-08-03 11:02:32,36.2,1.793,0.994,1.001
2024-08-03 11:02:37,35.9,1.793,1.037,1.022
2024-08-03 11:02:41,36.3,1.794,1.036,0.997
2024-08-03 11:02:45,36.2,1.795,1.052,1.032
2024-08-03 11:02:50,35.8,1.793,1.038,0.992
2024-08-03 11:02:54,35.4,1.794,1.014,1.027
2024-08-03 11:02:59,35.8,1.792,1.031,1.044
2024-08-03 11:03:03,36.1,1.794,1.009,1.024
2024-08-03 11:03:07,35.3,1.795,0.996,1.008
2024-08-03 11:03:12,36.2,1.794,1.031,1.022
2024-08-03 11:03:16,35.8,1.792,1.009,1.001
2024-08-03 11:03:21,35.7,1.795,1.037,1.011
2024-08-03 11:03:25,35.8,1.794,1.032,1.023
2024-08-03 11:03:30,36.8,1.795,1.032,1.045
2024-08-03 11:03:34,35.8,1.796,1.053,1.047
2024-08-03 11:03:38,35.8,1.792,1.045,1.022
2024-08-03 11:03:43,35.7,1.794,1.026,1.047
2024-08-03 11:03:47,35.7,1.794,1.025,1.045
2024-08-03 11:03:52,35.9,1.792,0.999,1.004
2024-08-03 11:03:56,35.8,1.794,0.995,1.002
2024-08-03 11:04:00,35.3,1.795,1.045,1.033
2024-08-03 11:04:05,36.2,1.795,1.028,1.048
2024-08-03 11:04:09,36.8,1.794,1.027,1.006
2024-08-03 11:04:14,36.4,1.795,1.030,0.992
2024-08-03 11:04:18,35.8,1.795,1.010,1.001
2024-08-03 11:04:23,36.3,1.794,1.047,1.025
2024-08-03 11:04:27,35.7,1.794,1.025,1.050
2024-08-03 11:04:31,35.9,1.794,1.017,1.031
2024-08-03 11:04:36,36.1,1.795,1.032,0.994
2024-08-03 11:04:40,35.6,1.792,1.013,1.027
2024-08-03 11:04:45,35.7,1.795,0.992,0.998
2024-08-03 11:04:49,35.9,1.794,1.000,1.013
2024-08-03 11:04:54,36.1,1.794,1.024,1.034
2024-08-03 11:04:58,36.2,1.794,1.013,1.029
2024-08-03 11:05:02,35.9,1.794,1.052,1.042
2024-08-03 11:05:07,35.8,1.792,1.041,1.036
2024-08-03 11:05:11,35.9,1.796,1.037,1.036
2024-08-03 11:05:16,35.8,1.794,1.023,1.041
2024-08-03 11:05:20,35.9,1.793,1.028,1.042
2024-08-03 11:05:24,36.2,1.794,1.009,1.023
2024-08-03 11:05:29,35.9,1.792,1.005,0.998
2024-08-03 11:05:33,35.8,1.794,1.026,0.992
2024-08-03 11:05:38,36.1,1.793,1.012,1.020
2024-08-03 11:05:42,35.6,1.794,1.011,1.025
2024-08-03 11:05:47,36.1,1.794,1.037,1.020
2024-08-03 11:05:51,36.1,1.796,1.002,1.003
2024-08-03 11:05:55,36.2,1.794,1.041,1.038
2024-08-03 11:06:00,35.9,1.794,1.020,1.050
2024-08-03 11:06:04,36.3,1.794,1.009,1.017
2024-08-03 11:06:09,35.6,1.792,1.042,1.039
2024-08-03 11:06:13,36.2,1.792,1.025,1.036
2024-08-03 11:06:17,36.3,1.794,1.014,1.002
2024-08-03 11:06:22,35.9,1.794,1.005,1.018
2024-08-03 11:06:26,36.4,1.794,1.042,1.002
2024-08-03 11:06:31,35.8,1.794,1.023,1.040
2024-08-03 11:06:35,35.7,1.792,1.022,1.048
2024-08-03 11:06:40,36.8,1.792,1.025,0.996
2024-08-03 11:06:44,35.4,1.794,1.029,1.044
2024-08-03 11:06:48,36.5,1.794,1.002,1.014
2024-08-03 11:06:53,35.8,1.794,1.022,0.996
2024-08-03 11:06:57,35.9,1.791,1.020,1.037
2024-08-03 11:07:02,36.2,1.793,1.052,1.033
2024-08-03 11:07:06,35.4,1.793,1.017,1.002
2024-08-03 11:07:11,35.6,1.793,1.015,1.029
2024-08-03 11:07:15,35.4,1.796,1.033,1.042
2024-08-03 11:07:19,36.1,1.794,1.043,1.036
2024-08-03 11:07:24,35.8,1.794,1.002,1.017
2024-08-03 11:07:28,35.9,1.793,1.017,1.031
2024-08-03 11:07:33,35.9,1.793,1.008,1.021
2024-08-03 11:07:37,36.2,1.794,1.018,1.032
2024-08-03 11:07:41,36.2,1.795,1.019,1.036
2024-08-03 11:07:46,35.9,1.795,1.041,1.008
2024-08-03 11:07:50,36.1,1.794,1.036,1.042
2024-08-03 11:07:55,36.4,1.788,1.036,0.994
2024-08-03 11:07:59,36.2,1.795,1.023,1.029
2024-08-03 11:08:04,35.8,1.794,1.050,1.028
2024-08-03 11:08:08,36.2,1.794,1.032,0.993
2024-08-03 11:08:12,35.9,1.794,1.017,1.028
2024-08-03 11:08:17,36.4,1.794,1.009,1.023
2024-08-03 11:08:21,36.3,1.795,1.045,1.026
2024-08-03 11:08:26,35.7,1.795,1.036,1.039
2024-08-03 11:08:30,36.1,1.794,1.031,1.000
2024-08-03 11:08:35,36.3,1.794,1.022,1.038
2024-08-03 11:08:39,35.9,1.794,1.036,1.032
2024-08-03 11:08:43,36.2,1.794,1.034,1.040
2024-08-03 11:08:48,36.2,1.794,1.017,1.037
2024-08-03 11:08:52,36.1,1.794,1.033,1.026
2024-08-03 11:08:57,36.3,1.794,1.022,0.997
2024-08-03 11:09:01,35.4,1.794,1.003,1.018
2024-08-03 11:09:05,35.9,1.795,1.020,1.031
2024-08-03 11:09:10,35.9,1.795,1.003,1.017
2024-08-03 11:09:14,36.2,1.794,1.030,1.018
2024-08-03 11:09:19,36.2,1.793,1.042,1.035
2024-08-03 11:09:23,36.1,1.793,1.028,1.050
2024-08-03 11:09:28,36.3,1.794,1.007,1.016
2024-08-03 11:09:32,35.8,1.796,1.026,1.043
2024-08-03 11:09:36,35.6,1.793,1.053,1.039
2024-08-03 11:09:41,36.4,1.795,1.009,1.017
2024-08-03 11:09:45,36.1,1.794,0.992,1.004
2024-08-03 11:09:50,35.8,1.794,0.994,1.005
2024-08-03 11:09:54,36.1,1.794,1.035,1.023
2024-08-03 11:09:59,35.9,1.794,0.995,1.009
