time,test_tx,bus_id,nodeId,adc_ch,index,sub_index,adc_data,adc_data_converted,reqmsg,requestreg,respmsg,responsereg,status
64019.434859752655,1,1,1,14,0x2400,C,0,0.0,1,0x6014024000c0100000000000,1,0x5814324000c0100000000000,1
64019.50195503235,1,1,1,15,0x2400,D,0,0.0,1,0x6014024000d0100000000000,1,0x5814324000d0100000000000,1
64019.569242239,1,1,1,16,0x2400,E,0,0.0,1,0x6014024000e0100000000000,1,0x5814324000e0100000000000,1
64019.63620328903,1,1,1,17,0x2400,F,12,0.0029296875,1,0x6014024000f0100000000000,1,0x5814324000f0100000c00000,1
64019.70334672928,1,1,1,18,0x2400,10,6,0.00146484375,1,0x601402400100100000000000,1,0x581432400100100000600000,1
64019.76950788498,1,1,1,19,0x2400,11,64,0.015625,1,0x601402400110100000000000,1,0x581432400110100004000000,1
64019.8355782032,1,1,1,20,0x2400,12,49,0.011962890625,1,0x601402400120100000000000,1,0x581432400120100003100000,1
64019.90172123909,1,1,1,21,0x2400,13,96,0.0234375,1,0x601402400130100000000000,1,0x581432400130100006000000,1
64019.96754026413,1,1,1,22,0x2400,14,5,0.001220703125,1,0x601402400140100000000000,1,0x581432400140100000500000,1
64020.03307843208,1,1,1,23,0x2400,15,51,0.012451171875,1,0x601402400150100000000000,1,0x581432400150100003300000,1
64020.09917855263,1,1,1,24,0x2400,16,17,0.004150390625,1,0x601402400160100000000000,1,0x581432400160100001100000,1
64020.16533660889,1,1,1,25,0x2400,17,74,0.01806640625,1,0x601402400170100000000000,1,0x581432400170100004a00000,1
64020.23265457153,1,1,1,26,0x2400,18,6,0.00146484375,1,0x601402400180100000000000,1,0x581432400180100000600000,1
64020.30105090141,1,1,1,27,0x2400,19,33,0.008056640625,1,0x601402400190100000000000,1,0x581432400190100002100000,1
64020.371200323105,1,1,1,28,0x2400,1A,13,0.003173828125,1,0x6014024001a0100000000000,1,0x5814324001a0100000d00000,1
64020.43853878975,1,1,1,29,0x2400,1B,18,0.00439453125,1,0x6014024001b0100000000000,1,0x5814324001b0100001200000,1
64020.50448846817,1,1,1,30,0x2400,1C,13,0.003173828125,1,0x6014024001c0100000000000,1,0x5814324001c0100000d00000,1
64020.569967746735,1,1,1,31,0x2400,1D,1,0.000244140625,1,0x6014024001d0100000000000,1,0x5814324001d0100000100000,1
64020.636043548584,1,1,1,32,0x2400,1E,14,0.00341796875,1,0x6014024001e0100000000000,1,0x5814324001e0100000e00000,1
64020.70214867592,1,1,1,33,0x2400,1F,8,0.001953125,1,0x6014024001f0100000000000,1,0x5814324001f0100000800000,1
64020.76749300957,1,1,1,34,0x2400,20,5,0.001220703125,1,0x601402400200100000000000,1,0x581432400200100000500000,1
64021.64838933945,1,1,1,3,0x2400,1,13,0.003173828125,1,0x601402400010100000000000,1,0x581432400010100000d00000,1
64021.71752905846,1,1,1,4,0x2400,2,16,0.00390625,1,0x601402400020100000000000,1,0x581432400020100001000000,1
64021.78557443619,1,1,1,5,0x2400,3,38,0.00927734375,1,0x601402400030100000000000,1,0x581432400030100002600000,1
64021.85099220276,1,1,1,6,0x2400,4,15,0.003662109375,1,0x601402400040100000000000,1,0x581432400040100000f00000,1
64021.91643190384,1,1,1,7,0x2400,5,17,0.004150390625,1,0x601402400050100000000000,1,0x581432400050100001100000,1
