Times,elabsed_time,test_tx,bus_id,nodeId,adc_ch,index,sub_index,adc_data,adc_data_converted,reqmsg,requestreg,respmsg,responsereg,status
2024-03-11_15:53:19,0.3067779541015625,1,0,0,3,0x2400,1,None,None,1,0x600402400010000000000000,0,None,0
2024-03-11_15:53:19,0.612156867980957,1,0,0,4,0x2400,2,None,None,1,0x600402400020000000000000,0,None,0
2024-03-11_15:53:20,0.9169223308563232,1,0,0,5,0x2400,3,None,None,1,0x600402400030000000000000,0,None,0
2024-03-11_15:53:20,1.222001552581787,1,0,0,6,0x2400,4,None,None,1,0x600402400040000000000000,0,None,0
2024-03-11_15:53:20,1.5270836353302002,1,0,0,7,0x2400,5,None,None,1,0x600402400050000000000000,0,None,0
2024-03-11_15:53:21,1.832012414932251,1,0,0,8,0x2400,6,None,None,1,0x600402400060000000000000,0,None,0
2024-03-11_15:53:21,2.137230157852173,1,0,0,9,0x2400,7,None,None,1,0x600402400070000000000000,0,None,0
2024-03-11_15:53:21,2.442197799682617,1,0,0,10,0x2400,8,None,None,1,0x600402400080000000000000,0,None,0
2024-03-11_15:53:22,2.7474260330200195,1,0,0,11,0x2400,9,None,None,1,0x600402400090000000000000,0,None,0
2024-03-11_15:53:22,3.0524864196777344,1,0,0,12,0x2400,10,None,None,1,0x6004024000a0000000000000,0,None,0
2024-03-11_15:53:22,3.35856294631958,1,0,0,13,0x2400,11,None,None,1,0x6004024000b0000000000000,0,None,0
2024-03-11_15:53:22,3.6624369621276855,1,0,0,14,0x2400,12,None,None,1,0x6004024000c0000000000000,0,None,0
2024-03-11_15:53:23,3.969154119491577,1,0,0,15,0x2400,13,None,None,1,0x6004024000d0000000000000,0,None,0
2024-03-11_15:53:23,4.2738118171691895,1,0,0,16,0x2400,14,None,None,1,0x6004024000e0000000000000,0,None,0
2024-03-11_15:53:23,4.579362392425537,1,0,0,17,0x2400,15,None,None,1,0x6004024000f0000000000000,0,None,0
2024-03-11_15:53:24,4.883906126022339,1,0,0,18,0x2400,16,None,None,1,0x600402400100000000000000,0,None,0
2024-03-11_15:53:24,5.189250946044922,1,0,0,19,0x2400,17,None,None,1,0x600402400110000000000000,0,None,0
2024-03-11_15:53:24,5.495126485824585,1,0,0,20,0x2400,18,None,None,1,0x600402400120000000000000,0,None,0
2024-03-11_15:53:25,5.80012845993042,1,0,0,21,0x2400,19,None,None,1,0x600402400130000000000000,0,None,0
2024-03-11_15:53:25,6.10525107383728,1,0,0,22,0x2400,20,None,None,1,0x600402400140000000000000,0,None,0
2024-03-11_15:53:25,6.410168647766113,1,0,0,23,0x2400,21,None,None,1,0x600402400150000000000000,0,None,0
2024-03-11_15:53:26,6.715405702590942,1,0,0,24,0x2400,22,None,None,1,0x600402400160000000000000,0,None,0
2024-03-11_15:53:26,7.019576549530029,1,0,0,25,0x2400,23,None,None,1,0x600402400170000000000000,0,None,0
2024-03-11_15:53:26,7.325519323348999,1,0,0,26,0x2400,24,None,None,1,0x600402400180000000000000,0,None,0
2024-03-11_15:53:26,7.629530429840088,1,0,0,27,0x2400,25,None,None,1,0x600402400190000000000000,0,None,0
2024-03-11_15:53:27,7.93570613861084,1,0,0,28,0x2400,26,None,None,1,0x6004024001a0000000000000,0,None,0
2024-03-11_15:53:27,8.239980220794678,1,0,0,29,0x2400,27,None,None,1,0x6004024001b0000000000000,0,None,0
2024-03-11_15:53:27,8.545207262039185,1,0,0,30,0x2400,28,None,None,1,0x6004024001c0000000000000,0,None,0
2024-03-11_15:53:28,8.849865674972534,1,0,0,31,0x2400,29,None,None,1,0x6004024001d0000000000000,0,None,0
2024-03-11_15:53:28,9.155312061309814,1,0,0,32,0x2400,30,None,None,1,0x6004024001e0000000000000,0,None,0
2024-03-11_15:53:28,9.460002422332764,1,0,0,33,0x2400,31,None,None,1,0x6004024001f0000000000000,0,None,0
2024-03-11_15:53:29,9.765376806259155,1,0,0,34,0x2400,32,None,None,1,0x600402400200000000000000,0,None,0
2024-03-11_15:53:29,10.071252822875977,1,1,0,3,0x2400,1,None,None,1,0x600402400010100000000000,0,None,0
2024-03-11_15:53:29,10.376205921173096,1,1,0,4,0x2400,2,None,None,1,0x600402400020100000000000,0,None,0
2024-03-11_15:53:30,10.681369543075562,1,1,0,5,0x2400,3,None,None,1,0x600402400030100000000000,0,None,0
2024-03-11_15:53:30,10.986318111419678,1,1,0,6,0x2400,4,None,None,1,0x600402400040100000000000,0,None,0
2024-03-11_15:53:30,11.291491508483887,1,1,0,7,0x2400,5,None,None,1,0x600402400050100000000000,0,None,0
2024-03-11_15:53:30,11.5954430103302,1,1,0,8,0x2400,6,None,None,1,0x600402400060100000000000,0,None,0
2024-03-11_15:53:31,11.901651382446289,1,1,0,9,0x2400,7,None,None,1,0x600402400070100000000000,0,None,0
2024-03-11_15:53:31,12.20572829246521,1,1,0,10,0x2400,8,None,None,1,0x600402400080100000000000,0,None,0
2024-03-11_15:53:31,12.511738538742065,1,1,0,11,0x2400,9,None,None,1,0x600402400090100000000000,0,None,0
2024-03-11_15:53:32,12.81576919555664,1,1,0,12,0x2400,10,None,None,1,0x6004024000a0100000000000,0,None,0
2024-03-11_15:53:32,13.121275424957275,1,1,0,13,0x2400,11,None,None,1,0x6004024000b0100000000000,0,None,0
2024-03-11_15:53:32,13.425950050354004,1,1,0,14,0x2400,12,None,None,1,0x6004024000c0100000000000,0,None,0
2024-03-11_15:53:33,13.731462717056274,1,1,0,15,0x2400,13,None,None,1,0x6004024000d0100000000000,0,None,0
2024-03-11_15:53:33,14.03613567352295,1,1,0,16,0x2400,14,None,None,1,0x6004024000e0100000000000,0,None,0
2024-03-11_15:53:33,14.341421604156494,1,1,0,17,0x2400,15,None,None,1,0x6004024000f0100000000000,0,None,0
2024-03-11_15:53:33,14.647313356399536,1,1,0,18,0x2400,16,None,None,1,0x600402400100100000000000,0,None,0
2024-03-11_15:53:34,14.952253580093384,1,1,0,19,0x2400,17,None,None,1,0x600402400110100000000000,0,None,0
2024-03-11_15:53:34,15.257420539855957,1,1,0,20,0x2400,18,None,None,1,0x600402400120100000000000,0,None,0
2024-03-11_15:53:34,15.562378168106079,1,1,0,21,0x2400,19,None,None,1,0x600402400130100000000000,0,None,0
2024-03-11_15:53:35,15.867499351501465,1,1,0,22,0x2400,20,None,None,1,0x600402400140100000000000,0,None,0
2024-03-11_15:53:35,16.171615600585938,1,1,0,23,0x2400,21,None,None,1,0x600402400150100000000000,0,None,0
2024-03-11_15:53:35,16.47771716117859,1,1,0,24,0x2400,22,None,None,1,0x600402400160100000000000,0,None,0
2024-03-11_15:53:36,16.781647205352783,1,1,0,25,0x2400,23,None,None,1,0x600402400170100000000000,0,None,0
2024-03-11_15:53:36,17.087945699691772,1,1,0,26,0x2400,24,None,None,1,0x600402400180100000000000,0,None,0
2024-03-11_15:53:36,17.391889572143555,1,1,0,27,0x2400,25,None,None,1,0x600402400190100000000000,0,None,0
2024-03-11_15:53:37,17.697165489196777,1,1,0,28,0x2400,26,None,None,1,0x6004024001a0100000000000,0,None,0
2024-03-11_15:53:37,18.002074003219604,1,1,0,29,0x2400,27,None,None,1,0x6004024001b0100000000000,0,None,0
2024-03-11_15:53:37,18.30767583847046,1,1,0,30,0x2400,28,None,None,1,0x6004024001c0100000000000,0,None,0
2024-03-11_15:53:37,18.613237857818604,1,1,0,31,0x2400,29,None,None,1,0x6004024001d0100000000000,0,None,0
2024-03-11_15:53:38,18.918232679367065,1,1,0,32,0x2400,30,None,None,1,0x6004024001e0100000000000,0,None,0
2024-03-11_15:53:38,19.223366022109985,1,1,0,33,0x2400,31,None,None,1,0x6004024001f0100000000000,0,None,0
2024-03-11_15:53:38,19.52830743789673,1,1,0,34,0x2400,32,None,None,1,0x600402400200100000000000,0,None,0
2024-03-11_15:53:39,19.834573984146118,1,2,0,3,0x2400,1,None,None,1,0x600402400010200000000000,0,None,0
2024-03-11_15:53:39,20.1396005153656,1,2,0,4,0x2400,2,None,None,1,0x600402400020200000000000,0,None,0
2024-03-11_15:53:39,20.445911407470703,1,2,0,5,0x2400,3,None,None,1,0x600402400030200000000000,0,None,0
2024-03-11_15:53:40,20.75013828277588,1,2,0,6,0x2400,4,None,None,1,0x600402400040200000000000,0,None,0
2024-03-11_15:53:40,21.05587410926819,1,2,0,7,0x2400,5,None,None,1,0x600402400050200000000000,0,None,0
2024-03-11_15:53:40,21.360222578048706,1,2,0,8,0x2400,6,None,None,1,0x600402400060200000000000,0,None,0
2024-03-11_15:53:40,21.665570497512817,1,2,0,9,0x2400,7,None,None,1,0x600402400070200000000000,0,None,0
2024-03-11_15:53:41,21.970187425613403,1,2,0,10,0x2400,8,None,None,1,0x600402400080200000000000,0,None,0
2024-03-11_15:53:41,22.276562213897705,1,2,0,11,0x2400,9,None,None,1,0x600402400090200000000000,0,None,0
2024-03-11_15:53:41,22.5813627243042,1,2,0,12,0x2400,10,None,None,1,0x6004024000a0200000000000,0,None,0
2024-03-11_15:53:42,22.88629961013794,1,2,0,13,0x2400,11,None,None,1,0x6004024000b0200000000000,0,None,0
2024-03-11_15:53:42,23.19146180152893,1,2,0,14,0x2400,12,None,None,1,0x6004024000c0200000000000,0,None,0
2024-03-11_15:53:42,23.496423959732056,1,2,0,15,0x2400,13,None,None,1,0x6004024000d0200000000000,0,None,0
2024-03-11_15:53:43,23.80154538154602,1,2,0,16,0x2400,14,None,None,1,0x6004024000e0200000000000,0,None,0
2024-03-11_15:53:43,24.106548070907593,1,2,0,17,0x2400,15,None,None,1,0x6004024000f0200000000000,0,None,0
2024-03-11_15:53:43,24.41169500350952,1,2,0,18,0x2400,16,None,None,1,0x600402400100200000000000,0,None,0
2024-03-11_15:53:44,24.715813159942627,1,2,0,19,0x2400,17,None,None,1,0x600402400110200000000000,0,None,0
2024-03-11_15:53:44,25.021937131881714,1,2,0,20,0x2400,18,None,None,1,0x600402400120200000000000,0,None,0
2024-03-11_15:53:44,25.325846195220947,1,2,0,21,0x2400,19,None,None,1,0x600402400130200000000000,0,None,0
2024-03-11_15:53:44,25.632005214691162,1,2,0,22,0x2400,20,None,None,1,0x600402400140200000000000,0,None,0
2024-03-11_15:53:45,25.935959815979004,1,2,0,23,0x2400,21,None,None,1,0x600402400150200000000000,0,None,0
2024-03-11_15:53:45,26.24159026145935,1,2,0,24,0x2400,22,None,None,1,0x600402400160200000000000,0,None,0
2024-03-11_15:53:45,26.546188354492188,1,2,0,25,0x2400,23,None,None,1,0x600402400170200000000000,0,None,0
2024-03-11_15:53:46,26.8518168926239,1,2,0,26,0x2400,24,None,None,1,0x600402400180200000000000,0,None,0
2024-03-11_15:53:46,27.156383514404297,1,2,0,27,0x2400,25,None,None,1,0x600402400190200000000000,0,None,0
2024-03-11_15:53:46,27.461754322052002,1,2,0,28,0x2400,26,None,None,1,0x6004024001a0200000000000,0,None,0
2024-03-11_15:53:47,27.76752758026123,1,2,0,29,0x2400,27,None,None,1,0x6004024001b0200000000000,0,None,0
2024-03-11_15:53:47,28.072540044784546,1,2,0,30,0x2400,28,None,None,1,0x6004024001c0200000000000,0,None,0
2024-03-11_15:53:47,28.377638816833496,1,2,0,31,0x2400,29,None,None,1,0x6004024001d0200000000000,0,None,0
2024-03-11_15:53:48,28.682580709457397,1,2,0,32,0x2400,30,None,None,1,0x6004024001e0200000000000,0,None,0
2024-03-11_15:53:48,28.987948656082153,1,2,0,33,0x2400,31,None,None,1,0x6004024001f0200000000000,0,None,0
2024-03-11_15:53:48,29.292356729507446,1,2,0,34,0x2400,32,None,None,1,0x600402400200200000000000,0,None,0
2024-03-11_15:53:48,29.598965883255005,1,3,0,3,0x2400,1,None,None,1,0x600402400010300000000000,0,None,0
2024-03-11_15:53:49,29.903247833251953,1,3,0,4,0x2400,2,None,None,1,0x600402400020300000000000,0,None,0
2024-03-11_15:53:49,30.209079027175903,1,3,0,5,0x2400,3,None,None,1,0x600402400030300000000000,0,None,0
2024-03-11_15:53:49,30.514259815216064,1,3,0,6,0x2400,4,None,None,1,0x600402400040300000000000,0,None,0
2024-03-11_15:53:50,30.81984782218933,1,3,0,7,0x2400,5,None,None,1,0x600402400050300000000000,0,None,0
2024-03-11_15:53:50,31.124568223953247,1,3,0,8,0x2400,6,None,None,1,0x600402400060300000000000,0,None,0
2024-03-11_15:53:50,31.429728746414185,1,3,0,9,0x2400,7,None,None,1,0x600402400070300000000000,0,None,0
2024-03-11_15:53:51,31.735599994659424,1,3,0,10,0x2400,8,None,None,1,0x600402400080300000000000,0,None,0
2024-03-11_15:53:51,32.04060888290405,1,3,0,11,0x2400,9,None,None,1,0x600402400090300000000000,0,None,0
2024-03-11_15:53:51,32.34573531150818,1,3,0,12,0x2400,10,None,None,1,0x6004024000a0300000000000,0,None,0
2024-03-11_15:53:51,32.650665044784546,1,3,0,13,0x2400,11,None,None,1,0x6004024000b0300000000000,0,None,0
2024-03-11_15:53:52,32.95585370063782,1,3,0,14,0x2400,12,None,None,1,0x6004024000c0300000000000,0,None,0
2024-03-11_15:53:52,33.259753704071045,1,3,0,15,0x2400,13,None,None,1,0x6004024000d0300000000000,0,None,0
2024-03-11_15:53:52,33.566126346588135,1,3,0,16,0x2400,14,None,None,1,0x6004024000e0300000000000,0,None,0
2024-03-11_15:53:53,33.87018942832947,1,3,0,17,0x2400,15,None,None,1,0x6004024000f0300000000000,0,None,0
2024-03-11_15:53:53,34.17762017250061,1,3,0,18,0x2400,16,None,None,1,0x600402400100300000000000,0,None,0
2024-03-11_15:53:53,34.482309341430664,1,3,0,19,0x2400,17,None,None,1,0x600402400110300000000000,0,None,0
