Times,elabsed_time,dec_code_err,dec_disp_err,dec10b_counter,rst_counter,enc10b_counter
2024-07-07_18:19:45,354.01016426086426,228.0,234.0,59.0,18.0,241.0
2024-07-07_18:19:54,363.29844975471497,228.0,234.0,91.0,18.0,17.0
2024-07-07_18:20:03,372.65778732299805,228.0,234.0,122.0,18.0,49.0
2024-07-07_18:20:13,382.0715985298157,228.0,234.0,152.0,18.0,81.0
2024-07-07_18:20:22,391.3688931465149,228.0,234.0,182.0,18.0,113.0
2024-07-07_18:20:33,402.19583654403687,228.0,234.0,213.0,18.0,145.0
2024-07-07_18:20:49,418.2912640571594,213.0,170.0,217.0,18.0,177.0
2024-07-07_18:21:00,429.2212162017822,213.0,170.0,218.0,19.0,209.0
2024-07-07_18:21:11,439.9709458351135,213.0,170.0,218.0,19.0,241.0
2024-07-07_18:21:22,450.8233811855316,213.0,170.0,218.0,19.0,17.0
2024-07-07_18:21:32,461.6871016025543,213.0,170.0,218.0,19.0,49.0
2024-07-07_18:21:43,472.65909790992737,213.0,170.0,218.0,19.0,81.0
2024-07-07_18:21:54,483.5070903301239,213.0,170.0,218.0,19.0,113.0
2024-07-07_18:22:05,494.35138630867004,213.0,170.0,218.0,19.0,145.0
2024-07-07_18:22:16,505.0924346446991,213.0,170.0,218.0,19.0,177.0
2024-07-07_18:22:27,515.9270617961884,213.0,170.0,218.0,19.0,209.0
2024-07-07_18:22:38,526.9332015514374,213.0,170.0,218.0,19.0,241.0
2024-07-07_18:22:50,539.3469536304474,213.0,170.0,218.0,19.0,17.0
2024-07-07_18:23:01,550.5771226882935,213.0,170.0,218.0,19.0,49.0
2024-07-07_18:23:13,562.5488419532776,213.0,170.0,218.0,19.0,81.0
2024-07-07_18:23:25,573.824779510498,213.0,170.0,218.0,19.0,113.0
2024-07-07_18:23:36,585.4678163528442,213.0,170.0,218.0,19.0,145.0
2024-07-07_18:23:47,596.5105714797974,213.0,170.0,218.0,19.0,177.0
2024-07-07_18:23:58,607.6327064037323,213.0,170.0,218.0,19.0,209.0
2024-07-07_18:24:09,618.4242503643036,213.0,170.0,218.0,19.0,241.0
2024-07-07_18:24:20,629.252435207367,213.0,170.0,218.0,19.0,17.0
2024-07-07_18:24:31,640.2502341270447,213.0,170.0,218.0,19.0,49.0
2024-07-07_18:24:46,654.8168981075287,18.0,70.0,222.0,19.0,81.0
2024-07-07_18:24:57,666.2315258979797,18.0,70.0,223.0,20.0,113.0
2024-07-07_18:25:08,677.3756904602051,18.0,70.0,223.0,20.0,145.0
2024-07-07_18:25:21,690.0267467498779,167.0,114.0,223.0,20.0,177.0
2024-07-07_18:25:32,701.2625789642334,54.0,177.0,228.0,21.0,209.0
2024-07-07_18:25:42,710.869282245636,54.0,177.0,4.0,21.0,241.0
2024-07-07_18:25:51,720.258133649826,54.0,177.0,36.0,21.0,17.0
2024-07-07_18:26:00,729.506671667099,54.0,177.0,68.0,21.0,49.0
2024-07-07_18:26:10,739.1165149211884,54.0,177.0,100.0,21.0,81.0
2024-07-07_18:26:19,748.3921201229095,54.0,177.0,132.0,21.0,113.0
2024-07-07_18:26:28,757.0623381137848,54.0,177.0,164.0,21.0,145.0
2024-07-07_18:13:51,765.0967919826508,None,None,None,None,End of Test
