Times,elabsed_time,dec_code_err,dec_disp_err,dec10b_counter,rst_counter,enc10b_counter
2024-07-07_16:14:42,595.344437122345,108.0,110.0,157.0,7.0,79.0
2024-07-07_16:14:52,604.7393782138824,108.0,110.0,189.0,7.0,111.0
2024-07-07_16:15:01,614.1921136379242,108.0,110.0,221.0,7.0,143.0
2024-07-07_16:15:11,623.5748949050903,108.0,110.0,253.0,7.0,175.0
2024-07-07_16:15:20,632.9965307712555,108.0,110.0,29.0,7.0,207.0
2024-07-07_16:15:30,642.5334284305573,108.0,110.0,61.0,7.0,239.0
2024-07-07_16:15:39,651.9421117305756,108.0,110.0,93.0,7.0,15.0
2024-07-07_16:15:48,661.3269703388214,108.0,110.0,125.0,7.0,47.0
2024-07-07_16:15:58,670.8296716213226,108.0,110.0,157.0,7.0,79.0
2024-07-07_16:16:07,680.2739534378052,108.0,110.0,189.0,7.0,111.0
2024-07-07_16:16:17,689.7559976577759,108.0,110.0,221.0,7.0,143.0
2024-07-07_16:16:26,699.1852467060089,108.0,110.0,253.0,7.0,175.0
2024-07-07_16:16:36,708.6155261993408,108.0,110.0,29.0,7.0,207.0
2024-07-07_16:16:45,717.9165601730347,108.0,110.0,61.0,7.0,239.0
2024-07-07_16:16:54,727.3077375888824,108.0,110.0,93.0,7.0,15.0
2024-07-07_16:17:04,736.6434297561646,108.0,110.0,125.0,7.0,47.0
2024-07-07_16:17:13,746.0396208763123,108.0,110.0,157.0,7.0,79.0
2024-07-07_16:17:22,755.4239337444305,108.0,110.0,189.0,7.0,111.0
2024-07-07_16:17:32,764.784036397934,108.0,110.0,221.0,7.0,143.0
2024-07-07_16:17:41,774.382666349411,108.0,110.0,253.0,7.0,175.0
2024-07-07_16:17:51,783.8312125205994,108.0,110.0,29.0,7.0,207.0
2024-07-07_16:18:00,793.3391797542572,108.0,110.0,61.0,7.0,239.0
2024-07-07_16:18:10,802.7418880462646,108.0,110.0,93.0,7.0,15.0
2024-07-07_16:18:19,812.1836411952972,108.0,110.0,125.0,7.0,47.0
2024-07-07_16:18:29,821.5864470005035,108.0,110.0,157.0,7.0,79.0
2024-07-07_16:18:38,831.0633952617645,108.0,110.0,189.0,7.0,111.0
2024-07-07_16:18:48,840.538747549057,108.0,110.0,221.0,7.0,143.0
2024-07-07_16:18:57,849.9134998321533,108.0,110.0,253.0,7.0,175.0
2024-07-07_16:19:06,859.2470180988312,108.0,110.0,29.0,7.0,207.0
2024-07-07_16:19:16,868.6070775985718,108.0,110.0,61.0,7.0,239.0
2024-07-07_16:19:25,878.0370049476624,108.0,110.0,93.0,7.0,15.0
2024-07-07_16:19:34,887.4192743301392,108.0,110.0,125.0,7.0,47.0
2024-07-07_16:19:44,896.8986475467682,108.0,110.0,157.0,7.0,79.0
2024-07-07_16:19:53,906.3487119674683,108.0,110.0,189.0,7.0,111.0
2024-07-07_16:20:03,915.8755173683167,108.0,110.0,221.0,7.0,143.0
2024-07-07_16:20:12,925.3993785381317,108.0,110.0,253.0,7.0,175.0
2024-07-07_16:20:22,934.8929147720337,108.0,110.0,29.0,7.0,207.0
2024-07-07_16:20:31,944.4169344902039,108.0,110.0,61.0,7.0,239.0
2024-07-07_16:20:41,953.9454679489136,108.0,110.0,93.0,7.0,15.0
2024-07-07_16:20:50,963.4523947238922,108.0,110.0,125.0,7.0,47.0
2024-07-07_16:21:00,972.7479746341705,108.0,110.0,157.0,7.0,79.0
2024-07-07_16:21:09,982.1941521167755,108.0,110.0,189.0,7.0,111.0
2024-07-07_16:21:19,991.6019690036774,108.0,110.0,221.0,7.0,143.0
2024-07-07_16:21:28,1001.0109360218048,108.0,110.0,253.0,7.0,175.0
2024-07-07_16:21:38,1010.4915928840637,108.0,110.0,29.0,7.0,207.0
2024-07-07_16:21:47,1019.928539276123,108.0,110.0,61.0,7.0,239.0
2024-07-07_16:21:56,1029.3949439525604,108.0,110.0,93.0,7.0,15.0
2024-07-07_16:22:06,1038.8771760463715,108.0,110.0,125.0,7.0,47.0
2024-07-07_16:22:15,1048.24352145195,108.0,110.0,157.0,7.0,79.0
2024-07-07_16:22:25,1057.6710035800934,108.0,110.0,189.0,7.0,111.0
2024-07-07_16:22:34,1067.1153955459595,108.0,110.0,221.0,7.0,143.0
2024-07-07_16:22:44,1076.6698927879333,108.0,110.0,253.0,7.0,175.0
2024-07-07_16:22:53,1086.0021243095398,108.0,110.0,29.0,7.0,207.0
2024-07-07_16:23:02,1095.4334824085236,108.0,110.0,61.0,7.0,239.0
2024-07-07_16:23:12,1104.911021232605,108.0,110.0,93.0,7.0,15.0
2024-07-07_16:23:21,1114.3869211673737,108.0,110.0,125.0,7.0,47.0
2024-07-07_16:23:31,1123.8176848888397,108.0,110.0,157.0,7.0,79.0
2024-07-07_16:23:40,1133.2732863426208,108.0,110.0,189.0,7.0,111.0
2024-07-07_16:23:50,1142.8027911186218,108.0,110.0,221.0,7.0,143.0
2024-07-07_16:23:59,1152.2374782562256,108.0,110.0,253.0,7.0,175.0
2024-07-07_16:24:09,1161.7311296463013,108.0,110.0,29.0,7.0,207.0
2024-07-07_16:24:18,1171.1591274738312,108.0,110.0,61.0,7.0,239.0
2024-07-07_16:24:28,1180.6746990680695,108.0,110.0,93.0,7.0,15.0
2024-07-07_16:24:37,1190.100703239441,108.0,110.0,125.0,7.0,47.0
2024-07-07_16:24:47,1199.5183999538422,108.0,110.0,157.0,7.0,79.0
2024-07-07_16:24:56,1208.9375739097595,108.0,110.0,189.0,7.0,111.0
2024-07-07_16:25:05,1218.3489410877228,108.0,110.0,221.0,7.0,143.0
2024-07-07_16:25:15,1227.7598459720612,108.0,110.0,253.0,7.0,175.0
2024-07-07_16:25:24,1237.295723438263,108.0,110.0,29.0,7.0,207.0
2024-07-07_16:25:34,1246.665842294693,108.0,110.0,61.0,7.0,239.0
2024-07-07_16:25:43,1256.1259100437164,108.0,110.0,93.0,7.0,15.0
2024-07-07_16:25:53,1265.6302318572998,108.0,110.0,125.0,7.0,47.0
2024-07-07_16:26:02,1275.088945388794,108.0,110.0,157.0,7.0,79.0
2024-07-07_16:26:12,1284.5822622776031,108.0,110.0,189.0,7.0,111.0
2024-07-07_16:26:21,1294.083476781845,108.0,110.0,221.0,7.0,143.0
2024-07-07_16:26:30,1303.3812618255615,108.0,110.0,253.0,7.0,175.0
2024-07-07_16:26:40,1312.9489755630493,108.0,110.0,29.0,7.0,207.0
2024-07-07_16:26:49,1322.4541068077087,108.0,110.0,61.0,7.0,239.0
2024-07-07_16:26:59,1331.897881269455,108.0,110.0,93.0,7.0,15.0
2024-07-07_16:27:08,1341.2982242107391,108.0,110.0,125.0,7.0,47.0
2024-07-07_16:27:18,1350.8225238323212,108.0,110.0,157.0,7.0,79.0
2024-07-07_16:27:27,1360.212084531784,108.0,110.0,189.0,7.0,111.0
2024-07-07_16:27:37,1369.6112844944,108.0,110.0,221.0,7.0,143.0
2024-07-07_16:27:46,1378.9329810142517,108.0,110.0,253.0,7.0,175.0
2024-07-07_16:27:56,1388.505835056305,108.0,110.0,29.0,7.0,207.0
2024-07-07_16:28:05,1398.0035381317139,108.0,110.0,61.0,7.0,239.0
2024-07-07_16:28:14,1407.4400041103363,108.0,110.0,93.0,7.0,15.0
2024-07-07_16:28:24,1416.9345920085907,108.0,110.0,125.0,7.0,47.0
2024-07-07_16:28:33,1426.3380234241486,108.0,110.0,157.0,7.0,79.0
2024-07-07_16:28:43,1435.9088428020477,108.0,110.0,189.0,7.0,111.0
2024-07-07_16:28:52,1445.3548262119293,108.0,110.0,221.0,7.0,143.0
2024-07-07_16:29:02,1454.8276903629303,108.0,110.0,253.0,7.0,175.0
2024-07-07_16:29:11,1464.2655882835388,108.0,110.0,29.0,7.0,207.0
2024-07-07_16:29:21,1473.781599521637,108.0,110.0,61.0,7.0,239.0
2024-07-07_16:29:30,1483.1729571819305,108.0,110.0,93.0,7.0,15.0
2024-07-07_16:29:40,1492.557979106903,108.0,110.0,125.0,7.0,47.0
2024-07-07_16:29:49,1501.933449268341,108.0,110.0,157.0,7.0,79.0
2024-07-07_16:29:58,1511.2982499599457,108.0,110.0,189.0,7.0,111.0
2024-07-07_16:30:08,1520.7519888877869,108.0,110.0,221.0,7.0,143.0
2024-07-07_16:30:17,1530.1687996387482,108.0,110.0,253.0,7.0,175.0
2024-07-07_16:30:27,1539.5980265140533,108.0,110.0,29.0,7.0,207.0
2024-07-07_16:30:36,1549.0898520946503,108.0,110.0,61.0,7.0,239.0
2024-07-07_16:31:18,1591.3076343536377,108.0,110.0,93.0,7.0,15.0
2024-07-07_16:31:44,1617.4696452617645,2.0,57.0,177.0,8.0,47.0
2024-07-07_16:31:56,1628.5464391708374,2.0,57.0,178.0,9.0,79.0
2024-07-07_16:32:36,1668.831886291504,186.0,84.0,182.0,9.0,111.0
2024-07-07_16:32:47,1679.8390192985535,7.0,32.0,211.0,10.0,143.0
2024-07-07_16:32:58,1690.8241567611694,254.0,111.0,211.0,10.0,175.0
2024-07-07_16:33:09,1701.8015406131744,192.0,102.0,211.0,10.0,207.0
2024-07-07_16:33:20,1712.6364152431488,183.0,74.0,211.0,10.0,239.0
2024-07-07_16:33:31,1723.5995728969574,185.0,232.0,211.0,10.0,15.0
2024-07-07_16:33:42,1734.5223426818848,183.0,58.0,211.0,10.0,47.0
2024-07-07_16:33:53,1745.5293271541595,47.0,181.0,211.0,10.0,79.0
2024-07-07_16:34:03,1756.4559996128082,2.0,8.0,211.0,10.0,111.0
2024-07-07_16:34:14,1767.467315196991,228.0,187.0,211.0,10.0,143.0
2024-07-07_16:34:25,1778.468031167984,235.0,139.0,211.0,10.0,175.0
2024-07-07_16:34:36,1789.442321062088,85.0,9.0,211.0,10.0,207.0
2024-07-07_16:34:47,1800.4187865257263,105.0,77.0,211.0,10.0,239.0
2024-07-07_16:34:58,1811.3927164077759,175.0,50.0,211.0,10.0,15.0
2024-07-07_16:35:09,1822.4117186069489,71.0,128.0,211.0,10.0,47.0
2024-07-07_16:35:20,1833.3561656475067,89.0,117.0,211.0,10.0,79.0
2024-07-07_16:35:31,1844.3492195606232,56.0,106.0,211.0,10.0,111.0
2024-07-07_16:35:42,1855.4611158370972,241.0,171.0,211.0,10.0,143.0
2024-07-07_16:35:53,1866.3741085529327,182.0,62.0,211.0,10.0,175.0
2024-07-07_16:36:04,1877.309830904007,126.0,78.0,211.0,10.0,207.0
2024-07-07_16:36:15,1888.3602721691132,249.0,210.0,211.0,10.0,239.0
2024-07-07_16:36:27,1899.4912877082825,24.0,14.0,211.0,10.0,15.0
2024-07-07_16:36:38,1910.8403306007385,191.0,106.0,211.0,10.0,47.0
2024-07-07_16:36:49,1921.8041429519653,48.0,210.0,211.0,10.0,79.0
2024-07-07_16:37:15,1948.056634426117,195.0,155.0,215.0,10.0,111.0
2024-07-07_16:37:26,1959.0424001216888,179.0,38.0,216.0,11.0,143.0
2024-07-07_16:37:37,1970.0626032352448,112.0,123.0,216.0,11.0,175.0
2024-07-07_16:38:03,1995.9305129051208,50.0,84.0,216.0,11.0,207.0
2024-07-07_16:38:14,2007.4494552612305,24.0,33.0,221.0,12.0,239.0
2024-07-07_16:38:26,2018.618292093277,24.0,33.0,221.0,12.0,15.0
2024-07-07_16:38:37,2029.489619731903,24.0,33.0,221.0,12.0,47.0
2024-07-07_16:38:47,2040.3592944145203,24.0,33.0,221.0,12.0,79.0
2024-07-07_16:39:13,2066.324616909027,105.0,75.0,224.0,12.0,111.0
2024-07-07_16:39:38,2091.3302550315857,151.0,134.0,229.0,13.0,143.0
2024-07-07_16:39:49,2101.5874121189117,151.0,134.0,245.0,14.0,175.0
2024-07-07_16:39:59,2112.2241332530975,151.0,134.0,245.0,14.0,207.0
2024-07-07_16:40:10,2123.237813949585,201.0,131.0,245.0,14.0,239.0
2024-07-07_16:40:21,2134.0737268924713,1.0,88.0,245.0,14.0,15.0
2024-07-07_16:04:47,2140.1332445144653,None,None,None,None,End of Test
