Times,TEMPERATURE,VCCAUX,VCCBRAM,VCCINT 
10:46:17,38.1,1.789,1.004,1.004
10:46:18,38.4,1.791,0.991,1.000
10:46:19,38.6,1.791,1.003,1.005
10:46:20,38.3,1.790,0.993,1.000
10:46:21,38.8,1.789,1.002,1.005
